SCR,Surface,Control,Operation ID,Method,Path,Request DTO,Response DTO,Field,Type,Format,Required,Nullable,ReadOnly,WriteOnly,Enum/Limits,Default,Patch Semantics,Version Semantics,Permission,Capability/Relation,Stable Errors,UI State,Validation Message,Source
SCR-151,Профиль и пользовательские настройки,Версия объекта · Hidden concurrency token,PATCH_api_v1_settings_me,PATCH,/api/v1/settings/me,UserSettingsPatch,UserSettings,If-Match,header,ETag,True,False,True,False,current server ETag,—,must accompany versioned write,missing→428 PRECONDITION_REQUIRED; stale→412 VERSION_CONFLICT; domain conflict→409,Settings.UpdateOwn,resource identified by the request path,AUTHENTICATION_REQUIRED;CALENDAR_RANGE_TOO_LARGE;DEPENDENCY_CYCLE;DUPLICATE_RESOURCE;FILE_NO_LOCATION;IDEMPOTENCY_KEY_REUSED;INVALID_CREDENTIALS;INVALID_STATE_TRANSITION;MALFORMED_JSON;OBJECT_ARCHIVED;OBJECT_DELETED;PRECONDITION_REQUIRED;RECURRENCE_OCCURRENCE_EXISTS;RECURRENCE_RULE_INVALID;REFRESH_TOKEN_REUSE;SEARCH_CURSOR_INVALID;SESSION_EXPIRED;SESSION_REVOKED;SUBTASK_DEPTH_EXCEEDED;SYNC_SCOPE_CHANGED;UNSAFE_FILE_TYPE;UNSAFE_PATH;VALIDATION_FAILED;VERSION_CONFLICT,"conflict guard, refresh/rebase required","Данные изменились на сервере. Обновите карточку, сравните изменения и повторите сохранение.",openapi.yaml operation PATCH_api_v1_settings_me: If-Match parameter and x-if-match-target
SCR-151,Профиль и пользовательские настройки,Разрешить локальные пути · Native path picker,PATCH_api_v1_settings_me,PATCH,/api/v1/settings/me,UserSettingsPatch,UserSettings,allowLocalPaths,boolean,—,False,False,False,False,—,—,omitted=unchanged; explicit null=clear when nullable,—,Settings.UpdateOwn,Settings.UpdateOwn,AUTHENTICATION_REQUIRED;CALENDAR_RANGE_TOO_LARGE;DEPENDENCY_CYCLE;DUPLICATE_RESOURCE;FILE_NO_LOCATION;IDEMPOTENCY_KEY_REUSED;INVALID_CREDENTIALS;INVALID_STATE_TRANSITION;MALFORMED_JSON;OBJECT_ARCHIVED;OBJECT_DELETED;PRECONDITION_REQUIRED;RECURRENCE_OCCURRENCE_EXISTS;RECURRENCE_RULE_INVALID;REFRESH_TOKEN_REUSE;SEARCH_CURSOR_INVALID;SESSION_EXPIRED;SESSION_REVOKED;SUBTASK_DEPTH_EXCEEDED;SYNC_SCOPE_CHANGED;UNSAFE_FILE_TYPE;UNSAFE_PATH;VALIDATION_FAILED;VERSION_CONFLICT,"editable, PATCH omitted≠null",Путь должен соответствовать разрешённому типу и политике безопасности.,dto_field_catalog.csv:UserSettingsPatch.allowLocalPaths; openapi.yaml operation PATCH_api_v1_settings_me
SCR-151,Профиль и пользовательские настройки,Автозапуск · CheckBox,PATCH_api_v1_settings_me,PATCH,/api/v1/settings/me,UserSettingsPatch,UserSettings,autostartEnabled,boolean,—,False,False,False,False,—,—,omitted=unchanged; explicit null=clear when nullable,—,Settings.UpdateOwn,Settings.UpdateOwn,AUTHENTICATION_REQUIRED;CALENDAR_RANGE_TOO_LARGE;DEPENDENCY_CYCLE;DUPLICATE_RESOURCE;FILE_NO_LOCATION;IDEMPOTENCY_KEY_REUSED;INVALID_CREDENTIALS;INVALID_STATE_TRANSITION;MALFORMED_JSON;OBJECT_ARCHIVED;OBJECT_DELETED;PRECONDITION_REQUIRED;RECURRENCE_OCCURRENCE_EXISTS;RECURRENCE_RULE_INVALID;REFRESH_TOKEN_REUSE;SEARCH_CURSOR_INVALID;SESSION_EXPIRED;SESSION_REVOKED;SUBTASK_DEPTH_EXCEEDED;SYNC_SCOPE_CHANGED;UNSAFE_FILE_TYPE;UNSAFE_PATH;VALIDATION_FAILED;VERSION_CONFLICT,"editable, PATCH omitted≠null",Серверная field validation; ошибка привязывается к этому пути.,dto_field_catalog.csv:UserSettingsPatch.autostartEnabled; openapi.yaml operation PATCH_api_v1_settings_me
SCR-151,Профиль и пользовательские настройки,Подтверждать удаление · CheckBox,PATCH_api_v1_settings_me,PATCH,/api/v1/settings/me,UserSettingsPatch,UserSettings,confirmCatalogDelete,boolean,—,False,False,False,False,—,—,omitted=unchanged; explicit null=clear when nullable,—,Settings.UpdateOwn,Settings.UpdateOwn,AUTHENTICATION_REQUIRED;CALENDAR_RANGE_TOO_LARGE;DEPENDENCY_CYCLE;DUPLICATE_RESOURCE;FILE_NO_LOCATION;IDEMPOTENCY_KEY_REUSED;INVALID_CREDENTIALS;INVALID_STATE_TRANSITION;MALFORMED_JSON;OBJECT_ARCHIVED;OBJECT_DELETED;PRECONDITION_REQUIRED;RECURRENCE_OCCURRENCE_EXISTS;RECURRENCE_RULE_INVALID;REFRESH_TOKEN_REUSE;SEARCH_CURSOR_INVALID;SESSION_EXPIRED;SESSION_REVOKED;SUBTASK_DEPTH_EXCEEDED;SYNC_SCOPE_CHANGED;UNSAFE_FILE_TYPE;UNSAFE_PATH;VALIDATION_FAILED;VERSION_CONFLICT,"editable, PATCH omitted≠null",Серверная field validation; ошибка привязывается к этому пути.,dto_field_catalog.csv:UserSettingsPatch.confirmCatalogDelete; openapi.yaml operation PATCH_api_v1_settings_me
SCR-151,Профиль и пользовательские настройки,Напоминание по умолчанию · Numeric input,PATCH_api_v1_settings_me,PATCH,/api/v1/settings/me,UserSettingsPatch,UserSettings,defaultReminderOffsetMinutes,integer,int32,False,False,False,False,min=0; max=525600; minimum=0; maximum=525600,—,omitted=unchanged; explicit null=clear when nullable,—,Settings.UpdateOwn,Settings.UpdateOwn,AUTHENTICATION_REQUIRED;CALENDAR_RANGE_TOO_LARGE;DEPENDENCY_CYCLE;DUPLICATE_RESOURCE;FILE_NO_LOCATION;IDEMPOTENCY_KEY_REUSED;INVALID_CREDENTIALS;INVALID_STATE_TRANSITION;MALFORMED_JSON;OBJECT_ARCHIVED;OBJECT_DELETED;PRECONDITION_REQUIRED;RECURRENCE_OCCURRENCE_EXISTS;RECURRENCE_RULE_INVALID;REFRESH_TOKEN_REUSE;SEARCH_CURSOR_INVALID;SESSION_EXPIRED;SESSION_REVOKED;SUBTASK_DEPTH_EXCEEDED;SYNC_SCOPE_CHANGED;UNSAFE_FILE_TYPE;UNSAFE_PATH;VALIDATION_FAILED;VERSION_CONFLICT,"editable, PATCH omitted≠null",Значение должно быть в диапазоне 0–525600.,dto_field_catalog.csv:UserSettingsPatch.defaultReminderOffsetMinutes; openapi.yaml operation PATCH_api_v1_settings_me
SCR-151,Профиль и пользовательские настройки,Длительность задачи по умолчанию · Numeric input,PATCH_api_v1_settings_me,PATCH,/api/v1/settings/me,UserSettingsPatch,UserSettings,defaultTaskDurationMinutes,integer,int32,False,False,False,False,min=5; max=1440; minimum=5; maximum=1440,—,omitted=unchanged; explicit null=clear when nullable,—,Settings.UpdateOwn,Settings.UpdateOwn,AUTHENTICATION_REQUIRED;CALENDAR_RANGE_TOO_LARGE;DEPENDENCY_CYCLE;DUPLICATE_RESOURCE;FILE_NO_LOCATION;IDEMPOTENCY_KEY_REUSED;INVALID_CREDENTIALS;INVALID_STATE_TRANSITION;MALFORMED_JSON;OBJECT_ARCHIVED;OBJECT_DELETED;PRECONDITION_REQUIRED;RECURRENCE_OCCURRENCE_EXISTS;RECURRENCE_RULE_INVALID;REFRESH_TOKEN_REUSE;SEARCH_CURSOR_INVALID;SESSION_EXPIRED;SESSION_REVOKED;SUBTASK_DEPTH_EXCEEDED;SYNC_SCOPE_CHANGED;UNSAFE_FILE_TYPE;UNSAFE_PATH;VALIDATION_FAILED;VERSION_CONFLICT,"editable, PATCH omitted≠null",Значение должно быть в диапазоне 5–1440.,dto_field_catalog.csv:UserSettingsPatch.defaultTaskDurationMinutes; openapi.yaml operation PATCH_api_v1_settings_me
SCR-151,Профиль и пользовательские настройки,Первый день недели · Numeric input,PATCH_api_v1_settings_me,PATCH,/api/v1/settings/me,UserSettingsPatch,UserSettings,firstDayOfWeek,integer,int32,False,False,False,False,min=1; max=7; minimum=1; maximum=7,—,omitted=unchanged; explicit null=clear when nullable,—,Settings.UpdateOwn,Settings.UpdateOwn,AUTHENTICATION_REQUIRED;CALENDAR_RANGE_TOO_LARGE;DEPENDENCY_CYCLE;DUPLICATE_RESOURCE;FILE_NO_LOCATION;IDEMPOTENCY_KEY_REUSED;INVALID_CREDENTIALS;INVALID_STATE_TRANSITION;MALFORMED_JSON;OBJECT_ARCHIVED;OBJECT_DELETED;PRECONDITION_REQUIRED;RECURRENCE_OCCURRENCE_EXISTS;RECURRENCE_RULE_INVALID;REFRESH_TOKEN_REUSE;SEARCH_CURSOR_INVALID;SESSION_EXPIRED;SESSION_REVOKED;SUBTASK_DEPTH_EXCEEDED;SYNC_SCOPE_CHANGED;UNSAFE_FILE_TYPE;UNSAFE_PATH;VALIDATION_FAILED;VERSION_CONFLICT,"editable, PATCH omitted≠null",Значение должно быть в диапазоне 1–7.,dto_field_catalog.csv:UserSettingsPatch.firstDayOfWeek; openapi.yaml operation PATCH_api_v1_settings_me
SCR-151,Профиль и пользовательские настройки,Язык · TextBox,PATCH_api_v1_settings_me,PATCH,/api/v1/settings/me,UserSettingsPatch,UserSettings,language,string,—,False,False,False,False,minLength=2; maxLength=16,—,omitted=unchanged; explicit null=clear when nullable,—,Settings.UpdateOwn,Settings.UpdateOwn,AUTHENTICATION_REQUIRED;CALENDAR_RANGE_TOO_LARGE;DEPENDENCY_CYCLE;DUPLICATE_RESOURCE;FILE_NO_LOCATION;IDEMPOTENCY_KEY_REUSED;INVALID_CREDENTIALS;INVALID_STATE_TRANSITION;MALFORMED_JSON;OBJECT_ARCHIVED;OBJECT_DELETED;PRECONDITION_REQUIRED;RECURRENCE_OCCURRENCE_EXISTS;RECURRENCE_RULE_INVALID;REFRESH_TOKEN_REUSE;SEARCH_CURSOR_INVALID;SESSION_EXPIRED;SESSION_REVOKED;SUBTASK_DEPTH_EXCEEDED;SYNC_SCOPE_CHANGED;UNSAFE_FILE_TYPE;UNSAFE_PATH;VALIDATION_FAILED;VERSION_CONFLICT,"editable, PATCH omitted≠null",Допустимо 2–16 символов.,dto_field_catalog.csv:UserSettingsPatch.language; openapi.yaml operation PATCH_api_v1_settings_me
SCR-151,Профиль и пользовательские настройки,Поведение при недоступном файле · ComboBox,PATCH_api_v1_settings_me,PATCH,/api/v1/settings/me,UserSettingsPatch,UserSettings,missingFileBehavior,string,—,False,False,False,False,"enum=[""show_actions"", ""keep_inactive"", ""prompt_relink""]",—,omitted=unchanged; explicit null=clear when nullable,—,Settings.UpdateOwn,Settings.UpdateOwn,AUTHENTICATION_REQUIRED;CALENDAR_RANGE_TOO_LARGE;DEPENDENCY_CYCLE;DUPLICATE_RESOURCE;FILE_NO_LOCATION;IDEMPOTENCY_KEY_REUSED;INVALID_CREDENTIALS;INVALID_STATE_TRANSITION;MALFORMED_JSON;OBJECT_ARCHIVED;OBJECT_DELETED;PRECONDITION_REQUIRED;RECURRENCE_OCCURRENCE_EXISTS;RECURRENCE_RULE_INVALID;REFRESH_TOKEN_REUSE;SEARCH_CURSOR_INVALID;SESSION_EXPIRED;SESSION_REVOKED;SUBTASK_DEPTH_EXCEEDED;SYNC_SCOPE_CHANGED;UNSAFE_FILE_TYPE;UNSAFE_PATH;VALIDATION_FAILED;VERSION_CONFLICT,"editable, PATCH omitted≠null",Выберите значение из списка.,dto_field_catalog.csv:UserSettingsPatch.missingFileBehavior; openapi.yaml operation PATCH_api_v1_settings_me
SCR-151,Профиль и пользовательские настройки,Формат времени · ComboBox,PATCH_api_v1_settings_me,PATCH,/api/v1/settings/me,UserSettingsPatch,UserSettings,timeFormat,string,—,False,False,False,False,"enum=[""12h"", ""24h""]",—,omitted=unchanged; explicit null=clear when nullable,—,Settings.UpdateOwn,Settings.UpdateOwn,AUTHENTICATION_REQUIRED;CALENDAR_RANGE_TOO_LARGE;DEPENDENCY_CYCLE;DUPLICATE_RESOURCE;FILE_NO_LOCATION;IDEMPOTENCY_KEY_REUSED;INVALID_CREDENTIALS;INVALID_STATE_TRANSITION;MALFORMED_JSON;OBJECT_ARCHIVED;OBJECT_DELETED;PRECONDITION_REQUIRED;RECURRENCE_OCCURRENCE_EXISTS;RECURRENCE_RULE_INVALID;REFRESH_TOKEN_REUSE;SEARCH_CURSOR_INVALID;SESSION_EXPIRED;SESSION_REVOKED;SUBTASK_DEPTH_EXCEEDED;SYNC_SCOPE_CHANGED;UNSAFE_FILE_TYPE;UNSAFE_PATH;VALIDATION_FAILED;VERSION_CONFLICT,"editable, PATCH omitted≠null",Выберите значение из списка.,dto_field_catalog.csv:UserSettingsPatch.timeFormat; openapi.yaml operation PATCH_api_v1_settings_me
SCR-151,Профиль и пользовательские настройки,Версия · Hidden concurrency token,PATCH_api_v1_settings_me,PATCH,/api/v1/settings/me,UserSettingsPatch,UserSettings,version,integer,int64,True,False,True,False,min=1; minimum=1,—,response-only,aggregate version or expected version,Settings.UpdateOwn,Settings.UpdateOwn,AUTHENTICATION_REQUIRED;CALENDAR_RANGE_TOO_LARGE;DEPENDENCY_CYCLE;DUPLICATE_RESOURCE;FILE_NO_LOCATION;IDEMPOTENCY_KEY_REUSED;INVALID_CREDENTIALS;INVALID_STATE_TRANSITION;MALFORMED_JSON;OBJECT_ARCHIVED;OBJECT_DELETED;PRECONDITION_REQUIRED;RECURRENCE_OCCURRENCE_EXISTS;RECURRENCE_RULE_INVALID;REFRESH_TOKEN_REUSE;SEARCH_CURSOR_INVALID;SESSION_EXPIRED;SESSION_REVOKED;SUBTASK_DEPTH_EXCEEDED;SYNC_SCOPE_CHANGED;UNSAFE_FILE_TYPE;UNSAFE_PATH;VALIDATION_FAILED;VERSION_CONFLICT,"read-only, required, conflict guard",Не редактируется; значение отображается из ответа сервера.,dto_field_catalog.csv:UserSettings.version; openapi.yaml operation PATCH_api_v1_settings_me
SCR-151,Профиль и пользовательские настройки,Выходные дни · Multi-select/list editor,PATCH_api_v1_settings_me,PATCH,/api/v1/settings/me,UserSettingsPatch,UserSettings,weekendDays,array,—,False,False,False,False,minItems=1; maxItems=6; uniqueItems=true,—,omitted=unchanged; explicit null=clear when nullable,—,Settings.UpdateOwn,Settings.UpdateOwn,AUTHENTICATION_REQUIRED;CALENDAR_RANGE_TOO_LARGE;DEPENDENCY_CYCLE;DUPLICATE_RESOURCE;FILE_NO_LOCATION;IDEMPOTENCY_KEY_REUSED;INVALID_CREDENTIALS;INVALID_STATE_TRANSITION;MALFORMED_JSON;OBJECT_ARCHIVED;OBJECT_DELETED;PRECONDITION_REQUIRED;RECURRENCE_OCCURRENCE_EXISTS;RECURRENCE_RULE_INVALID;REFRESH_TOKEN_REUSE;SEARCH_CURSOR_INVALID;SESSION_EXPIRED;SESSION_REVOKED;SUBTASK_DEPTH_EXCEEDED;SYNC_SCOPE_CHANGED;UNSAFE_FILE_TYPE;UNSAFE_PATH;VALIDATION_FAILED;VERSION_CONFLICT,"editable, PATCH omitted≠null",Не более 6 значений. Не менее 1 значений.,dto_field_catalog.csv:UserSettingsPatch.weekendDays; openapi.yaml operation PATCH_api_v1_settings_me
SCR-151,Профиль и пользовательские настройки,Конец рабочего дня · TimePicker,PATCH_api_v1_settings_me,PATCH,/api/v1/settings/me,UserSettingsPatch,UserSettings,workdayEnd,string,time,False,False,False,False,—,—,omitted=unchanged; explicit null=clear when nullable,—,Settings.UpdateOwn,Settings.UpdateOwn,AUTHENTICATION_REQUIRED;CALENDAR_RANGE_TOO_LARGE;DEPENDENCY_CYCLE;DUPLICATE_RESOURCE;FILE_NO_LOCATION;IDEMPOTENCY_KEY_REUSED;INVALID_CREDENTIALS;INVALID_STATE_TRANSITION;MALFORMED_JSON;OBJECT_ARCHIVED;OBJECT_DELETED;PRECONDITION_REQUIRED;RECURRENCE_OCCURRENCE_EXISTS;RECURRENCE_RULE_INVALID;REFRESH_TOKEN_REUSE;SEARCH_CURSOR_INVALID;SESSION_EXPIRED;SESSION_REVOKED;SUBTASK_DEPTH_EXCEEDED;SYNC_SCOPE_CHANGED;UNSAFE_FILE_TYPE;UNSAFE_PATH;VALIDATION_FAILED;VERSION_CONFLICT,"editable, PATCH omitted≠null",Укажите корректное локальное время.,dto_field_catalog.csv:UserSettingsPatch.workdayEnd; openapi.yaml operation PATCH_api_v1_settings_me
SCR-151,Профиль и пользовательские настройки,Начало рабочего дня · TimePicker,PATCH_api_v1_settings_me,PATCH,/api/v1/settings/me,UserSettingsPatch,UserSettings,workdayStart,string,time,False,False,False,False,—,—,omitted=unchanged; explicit null=clear when nullable,—,Settings.UpdateOwn,Settings.UpdateOwn,AUTHENTICATION_REQUIRED;CALENDAR_RANGE_TOO_LARGE;DEPENDENCY_CYCLE;DUPLICATE_RESOURCE;FILE_NO_LOCATION;IDEMPOTENCY_KEY_REUSED;INVALID_CREDENTIALS;INVALID_STATE_TRANSITION;MALFORMED_JSON;OBJECT_ARCHIVED;OBJECT_DELETED;PRECONDITION_REQUIRED;RECURRENCE_OCCURRENCE_EXISTS;RECURRENCE_RULE_INVALID;REFRESH_TOKEN_REUSE;SEARCH_CURSOR_INVALID;SESSION_EXPIRED;SESSION_REVOKED;SUBTASK_DEPTH_EXCEEDED;SYNC_SCOPE_CHANGED;UNSAFE_FILE_TYPE;UNSAFE_PATH;VALIDATION_FAILED;VERSION_CONFLICT,"editable, PATCH omitted≠null",Укажите корректное локальное время.,dto_field_catalog.csv:UserSettingsPatch.workdayStart; openapi.yaml operation PATCH_api_v1_settings_me
SCR-153,Notification settings и DND,Тип уведомления · Read-only value,GET_api_v1_notifications_preferences,GET,/api/v1/notifications/preferences,—,NotificationPreferences,notificationType,string,—,True,False,True,False,minLength=1; maxLength=40,—,response-only,—,Settings.ReadOwn,Settings.ReadOwn,AUTHENTICATION_REQUIRED;INVALID_CREDENTIALS;REFRESH_TOKEN_REUSE;SESSION_EXPIRED;SESSION_REVOKED,"read-only, required",Не редактируется; значение отображается из ответа сервера.,dto_field_catalog.csv:NotificationPreferences.notificationType; openapi.yaml operation GET_api_v1_notifications_preferences
SCR-153,Notification settings и DND,Версия · Hidden concurrency token,GET_api_v1_notifications_preferences,GET,/api/v1/notifications/preferences,—,NotificationPreferences,version,integer,int64,True,False,True,False,min=1; minimum=1,—,response-only,aggregate version or expected version,Settings.ReadOwn,Settings.ReadOwn,AUTHENTICATION_REQUIRED;INVALID_CREDENTIALS;REFRESH_TOKEN_REUSE;SESSION_EXPIRED;SESSION_REVOKED,"read-only, required, conflict guard",Не редактируется; значение отображается из ответа сервера.,dto_field_catalog.csv:NotificationPreferences.version; openapi.yaml operation GET_api_v1_notifications_preferences
SCR-153,Notification settings и DND,Версия объекта · Hidden concurrency token,PUT_api_v1_notifications_preferences,PUT,/api/v1/notifications/preferences,NotificationPreferencesPatch,NotificationPreferences,If-Match,header,ETag,True,False,True,False,current server ETag,—,must accompany versioned write,missing→428 PRECONDITION_REQUIRED; stale→412 VERSION_CONFLICT; domain conflict→409,Settings.UpdateOwn,resource identified by the request path,AUTHENTICATION_REQUIRED;CALENDAR_RANGE_TOO_LARGE;DEPENDENCY_CYCLE;DUPLICATE_RESOURCE;FILE_NO_LOCATION;IDEMPOTENCY_KEY_REUSED;INVALID_CREDENTIALS;INVALID_STATE_TRANSITION;MALFORMED_JSON;OBJECT_ARCHIVED;OBJECT_DELETED;PRECONDITION_REQUIRED;RECURRENCE_OCCURRENCE_EXISTS;RECURRENCE_RULE_INVALID;REFRESH_TOKEN_REUSE;SEARCH_CURSOR_INVALID;SESSION_EXPIRED;SESSION_REVOKED;SUBTASK_DEPTH_EXCEEDED;SYNC_SCOPE_CHANGED;UNSAFE_FILE_TYPE;UNSAFE_PATH;VALIDATION_FAILED;VERSION_CONFLICT,"conflict guard, refresh/rebase required","Данные изменились на сервере. Обновите карточку, сравните изменения и повторите сохранение.",openapi.yaml operation PUT_api_v1_notifications_preferences: If-Match parameter and x-if-match-target
SCR-153,Notification settings и DND,Отсрочка по умолчанию · Numeric input,PUT_api_v1_notifications_preferences,PUT,/api/v1/notifications/preferences,NotificationPreferencesPatch,NotificationPreferences,defaultSnoozeMinutes,integer,int32,False,False,False,False,min=1; max=10080; minimum=1; maximum=10080,—,omitted=unchanged; explicit null=clear when nullable,—,Settings.UpdateOwn,Settings.UpdateOwn,AUTHENTICATION_REQUIRED;CALENDAR_RANGE_TOO_LARGE;DEPENDENCY_CYCLE;DUPLICATE_RESOURCE;FILE_NO_LOCATION;IDEMPOTENCY_KEY_REUSED;INVALID_CREDENTIALS;INVALID_STATE_TRANSITION;MALFORMED_JSON;OBJECT_ARCHIVED;OBJECT_DELETED;PRECONDITION_REQUIRED;RECURRENCE_OCCURRENCE_EXISTS;RECURRENCE_RULE_INVALID;REFRESH_TOKEN_REUSE;SEARCH_CURSOR_INVALID;SESSION_EXPIRED;SESSION_REVOKED;SUBTASK_DEPTH_EXCEEDED;SYNC_SCOPE_CHANGED;UNSAFE_FILE_TYPE;UNSAFE_PATH;VALIDATION_FAILED;VERSION_CONFLICT,"editable, PATCH omitted≠null",Значение должно быть в диапазоне 1–10080.,dto_field_catalog.csv:NotificationPreferencesPatch.defaultSnoozeMinutes; openapi.yaml operation PUT_api_v1_notifications_preferences
SCR-153,Notification settings и DND,Desktop-уведомления · CheckBox,PUT_api_v1_notifications_preferences,PUT,/api/v1/notifications/preferences,NotificationPreferencesPatch,NotificationPreferences,desktopEnabled,boolean,—,False,False,False,False,—,—,omitted=unchanged; explicit null=clear when nullable,—,Settings.UpdateOwn,Settings.UpdateOwn,AUTHENTICATION_REQUIRED;CALENDAR_RANGE_TOO_LARGE;DEPENDENCY_CYCLE;DUPLICATE_RESOURCE;FILE_NO_LOCATION;IDEMPOTENCY_KEY_REUSED;INVALID_CREDENTIALS;INVALID_STATE_TRANSITION;MALFORMED_JSON;OBJECT_ARCHIVED;OBJECT_DELETED;PRECONDITION_REQUIRED;RECURRENCE_OCCURRENCE_EXISTS;RECURRENCE_RULE_INVALID;REFRESH_TOKEN_REUSE;SEARCH_CURSOR_INVALID;SESSION_EXPIRED;SESSION_REVOKED;SUBTASK_DEPTH_EXCEEDED;SYNC_SCOPE_CHANGED;UNSAFE_FILE_TYPE;UNSAFE_PATH;VALIDATION_FAILED;VERSION_CONFLICT,"editable, PATCH omitted≠null",Серверная field validation; ошибка привязывается к этому пути.,dto_field_catalog.csv:NotificationPreferencesPatch.desktopEnabled; openapi.yaml operation PUT_api_v1_notifications_preferences
SCR-153,Notification settings и DND,Включено · CheckBox,PUT_api_v1_notifications_preferences,PUT,/api/v1/notifications/preferences,NotificationPreferencesPatch,NotificationPreferences,enabled,boolean,—,False,False,False,False,—,—,omitted=unchanged; explicit null=clear when nullable,—,Settings.UpdateOwn,Settings.UpdateOwn,AUTHENTICATION_REQUIRED;CALENDAR_RANGE_TOO_LARGE;DEPENDENCY_CYCLE;DUPLICATE_RESOURCE;FILE_NO_LOCATION;IDEMPOTENCY_KEY_REUSED;INVALID_CREDENTIALS;INVALID_STATE_TRANSITION;MALFORMED_JSON;OBJECT_ARCHIVED;OBJECT_DELETED;PRECONDITION_REQUIRED;RECURRENCE_OCCURRENCE_EXISTS;RECURRENCE_RULE_INVALID;REFRESH_TOKEN_REUSE;SEARCH_CURSOR_INVALID;SESSION_EXPIRED;SESSION_REVOKED;SUBTASK_DEPTH_EXCEEDED;SYNC_SCOPE_CHANGED;UNSAFE_FILE_TYPE;UNSAFE_PATH;VALIDATION_FAILED;VERSION_CONFLICT,"editable, PATCH omitted≠null",Серверная field validation; ошибка привязывается к этому пути.,dto_field_catalog.csv:NotificationPreferencesPatch.enabled; openapi.yaml operation PUT_api_v1_notifications_preferences
SCR-153,Notification settings и DND,Тип уведомления · Read-only value,PUT_api_v1_notifications_preferences,PUT,/api/v1/notifications/preferences,NotificationPreferencesPatch,NotificationPreferences,notificationType,string,—,True,False,True,False,minLength=1; maxLength=40,—,response-only,—,Settings.UpdateOwn,Settings.UpdateOwn,AUTHENTICATION_REQUIRED;CALENDAR_RANGE_TOO_LARGE;DEPENDENCY_CYCLE;DUPLICATE_RESOURCE;FILE_NO_LOCATION;IDEMPOTENCY_KEY_REUSED;INVALID_CREDENTIALS;INVALID_STATE_TRANSITION;MALFORMED_JSON;OBJECT_ARCHIVED;OBJECT_DELETED;PRECONDITION_REQUIRED;RECURRENCE_OCCURRENCE_EXISTS;RECURRENCE_RULE_INVALID;REFRESH_TOKEN_REUSE;SEARCH_CURSOR_INVALID;SESSION_EXPIRED;SESSION_REVOKED;SUBTASK_DEPTH_EXCEEDED;SYNC_SCOPE_CHANGED;UNSAFE_FILE_TYPE;UNSAFE_PATH;VALIDATION_FAILED;VERSION_CONFLICT,"read-only, required",Не редактируется; значение отображается из ответа сервера.,dto_field_catalog.csv:NotificationPreferences.notificationType; openapi.yaml operation PUT_api_v1_notifications_preferences
SCR-153,Notification settings и DND,DND окончание · TimePicker,PUT_api_v1_notifications_preferences,PUT,/api/v1/notifications/preferences,NotificationPreferencesPatch,NotificationPreferences,quietHoursEnd,string|null,time,False,True,False,False,—,—,omitted=unchanged; explicit null=clear when nullable,—,Settings.UpdateOwn,Settings.UpdateOwn,AUTHENTICATION_REQUIRED;CALENDAR_RANGE_TOO_LARGE;DEPENDENCY_CYCLE;DUPLICATE_RESOURCE;FILE_NO_LOCATION;IDEMPOTENCY_KEY_REUSED;INVALID_CREDENTIALS;INVALID_STATE_TRANSITION;MALFORMED_JSON;OBJECT_ARCHIVED;OBJECT_DELETED;PRECONDITION_REQUIRED;RECURRENCE_OCCURRENCE_EXISTS;RECURRENCE_RULE_INVALID;REFRESH_TOKEN_REUSE;SEARCH_CURSOR_INVALID;SESSION_EXPIRED;SESSION_REVOKED;SUBTASK_DEPTH_EXCEEDED;SYNC_SCOPE_CHANGED;UNSAFE_FILE_TYPE;UNSAFE_PATH;VALIDATION_FAILED;VERSION_CONFLICT,"editable, clearable-null, PATCH omitted≠null",Укажите корректное локальное время. Поле можно очистить явным значением null.,dto_field_catalog.csv:NotificationPreferencesPatch.quietHoursEnd; openapi.yaml operation PUT_api_v1_notifications_preferences
SCR-153,Notification settings и DND,DND начало · TimePicker,PUT_api_v1_notifications_preferences,PUT,/api/v1/notifications/preferences,NotificationPreferencesPatch,NotificationPreferences,quietHoursStart,string|null,time,False,True,False,False,—,—,omitted=unchanged; explicit null=clear when nullable,—,Settings.UpdateOwn,Settings.UpdateOwn,AUTHENTICATION_REQUIRED;CALENDAR_RANGE_TOO_LARGE;DEPENDENCY_CYCLE;DUPLICATE_RESOURCE;FILE_NO_LOCATION;IDEMPOTENCY_KEY_REUSED;INVALID_CREDENTIALS;INVALID_STATE_TRANSITION;MALFORMED_JSON;OBJECT_ARCHIVED;OBJECT_DELETED;PRECONDITION_REQUIRED;RECURRENCE_OCCURRENCE_EXISTS;RECURRENCE_RULE_INVALID;REFRESH_TOKEN_REUSE;SEARCH_CURSOR_INVALID;SESSION_EXPIRED;SESSION_REVOKED;SUBTASK_DEPTH_EXCEEDED;SYNC_SCOPE_CHANGED;UNSAFE_FILE_TYPE;UNSAFE_PATH;VALIDATION_FAILED;VERSION_CONFLICT,"editable, clearable-null, PATCH omitted≠null",Укажите корректное локальное время. Поле можно очистить явным значением null.,dto_field_catalog.csv:NotificationPreferencesPatch.quietHoursStart; openapi.yaml operation PUT_api_v1_notifications_preferences
