Entity ID,Type,Module,Parent IDs,Direct FR,Parent exists,Source present,Given,When,Then,Vague terms,Status,Notes
AC-558,AC,MOD-010,FR-085,FR-085,True,True,True,True,True,,Pass,
AC-559,AC,MOD-010,FR-086,FR-086,True,True,False,False,False,,Finding,
AC-560,AC,MOD-010,FR-086,FR-086,True,True,True,True,True,,Pass,
AC-561,AC,MOD-010,FR-086,FR-086,True,True,True,True,True,,Pass,
AC-562,AC,MOD-010,FR-087,FR-087,True,True,True,True,True,,Pass,
AC-563,AC,MOD-010,FR-087,FR-087,True,True,True,True,True,,Pass,
AC-564,AC,MOD-010,FR-087,FR-087,True,True,True,True,True,,Pass,
AC-565,AC,MOD-010,FR-087,FR-087,True,True,True,True,True,,Pass,
AC-566,AC,MOD-010,FR-087,FR-087,True,True,True,True,True,,Pass,
AC-567,AC,MOD-010,FR-087,FR-087,True,True,True,True,True,,Pass,
AC-568,AC,MOD-010,FR-087,FR-087,True,True,True,True,True,,Pass,
AC-569,AC,MOD-010,FR-088,FR-088,True,True,True,True,True,,Pass,
AC-570,AC,MOD-010,FR-088,FR-088,True,True,True,True,True,,Pass,
AC-571,AC,MOD-010,FR-088,FR-088,True,True,True,True,True,,Pass,
AC-572,AC,MOD-010,FR-088,FR-088,True,True,True,True,True,,Pass,
AC-573,AC,MOD-010,FR-088,FR-088,True,True,True,True,True,,Pass,
AC-574,AC,MOD-010,FR-088,FR-088,True,True,True,True,True,,Pass,
AC-575,AC,MOD-010,FR-088,FR-088,True,True,True,True,True,,Pass,
AC-576,AC,MOD-010,FR-088,FR-088,True,True,True,True,True,,Pass,
AC-577,AC,MOD-010,FR-089,FR-089,True,True,False,False,False,,Finding,
AC-578,AC,MOD-010,FR-089,FR-089,True,True,True,True,True,,Pass,
AC-579,AC,MOD-010,FR-089,FR-089,True,True,True,True,True,,Pass,
AC-580,AC,MOD-010,FR-090,FR-090,True,True,True,True,True,,Pass,
AC-581,AC,MOD-010,FR-090,FR-090,True,True,True,True,True,,Pass,
AC-582,AC,MOD-010,FR-090,FR-090,True,True,True,True,True,,Pass,
AC-583,AC,MOD-010,FR-090,FR-090,True,True,True,True,True,,Pass,
AC-584,AC,MOD-010,FR-090,FR-090,True,True,True,True,True,,Pass,
AC-585,AC,MOD-010,FR-090,FR-090,True,True,True,True,True,,Pass,
AC-586,AC,MOD-010,FR-090,FR-090,True,True,True,True,True,,Pass,
AC-587,AC,MOD-010,FR-090,FR-090,True,True,True,True,True,,Pass,
AC-588,AC,MOD-010,FR-091,FR-091,True,True,True,True,True,,Pass,
AC-589,AC,MOD-010,FR-091,FR-091,True,True,True,True,True,,Pass,
AC-590,AC,MOD-010,FR-091,FR-091,True,True,True,True,True,,Pass,
AC-591,AC,MOD-010,FR-091,FR-091,True,True,True,True,True,,Pass,
AC-592,AC,MOD-010,FR-091,FR-091,True,True,True,True,True,,Pass,
AC-593,AC,MOD-010,FR-091,FR-091,True,True,True,True,True,,Pass,
AC-594,AC,MOD-010,FR-091,FR-091,True,True,True,True,True,,Pass,
AC-595,AC,MOD-010,FR-092,FR-092,True,True,True,True,True,,Pass,
AC-596,AC,MOD-010,FR-092,FR-092,True,True,True,True,True,,Pass,
AC-597,AC,MOD-010,FR-092,FR-092,True,True,True,True,True,,Pass,
AC-598,AC,MOD-010,FR-092,FR-092,True,True,True,True,True,,Pass,
AC-599,AC,MOD-010,FR-092,FR-092,True,True,True,True,True,,Pass,
AC-600,AC,MOD-010,FR-092,FR-092,True,True,True,True,True,,Pass,
AC-601,AC,MOD-010,FR-092,FR-092,True,True,True,True,True,,Pass,
AC-602,AC,MOD-010,FR-092,FR-092,True,True,True,True,True,,Pass,
AC-603,AC,MOD-010,FR-093,FR-093,True,True,True,True,True,,Pass,
AC-604,AC,MOD-010,FR-093,FR-093,True,True,True,True,True,,Pass,
AC-605,AC,MOD-010,FR-093,FR-093,True,True,True,True,True,,Pass,
AC-606,AC,MOD-010,FR-093,FR-093,True,True,True,True,True,,Pass,
AC-607,AC,MOD-010,FR-093,FR-093,True,True,True,True,True,,Pass,
AC-608,AC,MOD-010,FR-093,FR-093,True,True,True,True,True,,Pass,
AC-609,AC,MOD-010,FR-093,FR-093,True,True,True,True,True,,Pass,
AC-610,AC,MOD-010,FR-093,FR-093,True,True,True,True,True,,Pass,
AC-611,AC,MOD-010,FR-094,FR-094,True,True,True,True,True,,Pass,
AC-612,AC,MOD-010,FR-094,FR-094,True,True,True,True,True,,Pass,
AC-613,AC,MOD-010,FR-094,FR-094,True,True,True,True,True,,Pass,
AC-614,AC,MOD-010,FR-094,FR-094,True,True,True,True,True,,Pass,
AC-615,AC,MOD-010,FR-094,FR-094,True,True,True,True,True,,Pass,
AC-616,AC,MOD-010,FR-094,FR-094,True,True,True,True,True,,Pass,
AC-617,AC,MOD-010,FR-094,FR-094,True,True,True,True,True,,Pass,
AC-618,AC,MOD-010,FR-094,FR-094,True,True,True,True,True,,Pass,
AC-619,AC,MOD-010,FR-095,FR-095,True,True,True,True,True,,Pass,
AC-620,AC,MOD-010,FR-095,FR-095,True,True,True,True,True,,Pass,
AC-621,AC,MOD-010,FR-095,FR-095,True,True,True,True,True,,Pass,
AC-622,AC,MOD-010,FR-095,FR-095,True,True,True,True,True,,Pass,
AC-623,AC,MOD-010,FR-095,FR-095,True,True,True,True,True,,Pass,
AC-624,AC,MOD-010,FR-095,FR-095,True,True,True,True,True,,Pass,
AC-625,AC,MOD-010,FR-095,FR-095,True,True,True,True,True,,Pass,
AC-626,AC,MOD-010,FR-095,FR-095,True,True,True,True,True,,Pass,
AC-627,AC,MOD-010,FR-096,FR-096,True,True,True,True,True,,Pass,
AC-628,AC,MOD-010,FR-096,FR-096,True,True,True,True,True,,Pass,
AC-629,AC,MOD-010,FR-096,FR-096,True,True,True,True,True,,Pass,
AC-630,AC,MOD-010,FR-096,FR-096,True,True,True,True,True,,Pass,
AC-631,AC,MOD-010,FR-096,FR-096,True,True,True,True,True,,Pass,
AC-632,AC,MOD-010,FR-096,FR-096,True,True,True,True,True,,Pass,
AC-633,AC,MOD-011,FR-097,FR-097,True,True,False,False,False,,Finding,
AC-634,AC,MOD-011,FR-097,FR-097,True,True,True,True,True,,Pass,
AC-635,AC,MOD-011,FR-097,FR-097,True,True,True,True,True,,Pass,
AC-636,AC,MOD-011,FR-098,FR-098,True,True,True,True,True,,Pass,
AC-637,AC,MOD-011,FR-098,FR-098,True,True,True,True,True,,Pass,
AC-638,AC,MOD-011,FR-098,FR-098,True,True,True,True,True,,Pass,
AC-639,AC,MOD-011,FR-098,FR-098,True,True,True,True,True,,Pass,
AC-640,AC,MOD-011,FR-098,FR-098,True,True,True,True,True,,Pass,
AC-641,AC,MOD-011,FR-098,FR-098,True,True,True,True,True,,Pass,
AC-642,AC,MOD-011,FR-098,FR-098,True,True,True,True,True,,Pass,
AC-643,AC,MOD-011,FR-099,FR-099,True,True,True,True,True,,Pass,
AC-644,AC,MOD-011,FR-099,FR-099,True,True,True,True,True,,Pass,
AC-645,AC,MOD-011,FR-099,FR-099,True,True,True,True,True,,Pass,
AC-646,AC,MOD-011,FR-099,FR-099,True,True,True,True,True,,Pass,
AC-647,AC,MOD-011,FR-099,FR-099,True,True,True,True,True,,Pass,
AC-648,AC,MOD-011,FR-099,FR-099,True,True,True,True,True,,Pass,
AC-649,AC,MOD-011,FR-100,FR-100,True,True,False,False,False,,Finding,
AC-650,AC,MOD-011,FR-100,FR-100,True,True,True,True,True,,Pass,
AC-651,AC,MOD-011,FR-100,FR-100,True,True,True,True,True,,Pass,
AC-652,AC,MOD-011,FR-101,FR-101,True,True,True,True,True,,Pass,
AC-653,AC,MOD-011,FR-101,FR-101,True,True,True,True,True,,Pass,
AC-654,AC,MOD-011,FR-101,FR-101,True,True,True,True,True,,Pass,
AC-655,AC,MOD-011,FR-101,FR-101,True,True,True,True,True,,Pass,
AC-656,AC,MOD-011,FR-101,FR-101,True,True,True,True,True,,Pass,
AC-657,AC,MOD-011,FR-101,FR-101,True,True,True,True,True,,Pass,
AC-658,AC,MOD-011,FR-101,FR-101,True,True,True,True,True,,Pass,
AC-659,AC,MOD-011,FR-102,FR-102,True,True,True,True,True,,Pass,
AC-660,AC,MOD-011,FR-102,FR-102,True,True,True,True,True,,Pass,
AC-661,AC,MOD-011,FR-102,FR-102,True,True,True,True,True,,Pass,
AC-662,AC,MOD-011,FR-102,FR-102,True,True,True,True,True,,Pass,
AC-663,AC,MOD-011,FR-102,FR-102,True,True,True,True,True,,Pass,
AC-664,AC,MOD-011,FR-102,FR-102,True,True,True,True,True,,Pass,
AC-665,AC,MOD-011,FR-102,FR-102,True,True,True,True,True,,Pass,
AC-666,AC,MOD-011,FR-102,FR-102,True,True,True,True,True,,Pass,
AC-667,AC,MOD-011,FR-103,FR-103,True,True,False,False,False,,Finding,
AC-668,AC,MOD-011,FR-103,FR-103,True,True,True,True,True,,Pass,
AC-669,AC,MOD-011,FR-103,FR-103,True,True,True,True,True,,Pass,
AC-670,AC,MOD-011,FR-104,FR-104,True,True,True,True,True,,Pass,
AC-671,AC,MOD-011,FR-104,FR-104,True,True,True,True,True,,Pass,
AC-672,AC,MOD-011,FR-104,FR-104,True,True,True,True,True,,Pass,
AC-673,AC,MOD-011,FR-104,FR-104,True,True,True,True,True,,Pass,
AC-674,AC,MOD-011,FR-104,FR-104,True,True,True,True,True,,Pass,
AC-675,AC,MOD-011,FR-104,FR-104,True,True,True,True,True,,Pass,
AC-676,AC,MOD-011,FR-104,FR-104,True,True,True,True,True,,Pass,
AC-677,AC,MOD-011,FR-104,FR-104,True,True,True,True,True,,Pass,
AC-678,AC,MOD-011,FR-105,FR-105,True,True,True,True,True,,Pass,
AC-679,AC,MOD-011,FR-105,FR-105,True,True,True,True,True,,Pass,
AC-680,AC,MOD-011,FR-105,FR-105,True,True,True,True,True,,Pass,
AC-681,AC,MOD-011,FR-105,FR-105,True,True,True,True,True,,Pass,
AC-682,AC,MOD-011,FR-105,FR-105,True,True,True,True,True,,Pass,
AC-683,AC,MOD-011,FR-105,FR-105,True,True,True,True,True,,Pass,
AC-684,AC,MOD-011,FR-105,FR-105,True,True,True,True,True,,Pass,
AC-685,AC,MOD-011,FR-106,FR-106,True,True,True,True,True,,Pass,
AC-686,AC,MOD-011,FR-106,FR-106,True,True,True,True,True,,Pass,
AC-687,AC,MOD-011,FR-106,FR-106,True,True,True,True,True,,Pass,
AC-688,AC,MOD-011,FR-106,FR-106,True,True,True,True,True,,Pass,
AC-689,AC,MOD-011,FR-106,FR-106,True,True,True,True,True,,Pass,
AC-690,AC,MOD-011,FR-106,FR-106,True,True,True,True,True,,Pass,
AC-691,AC,MOD-011,FR-106,FR-106,True,True,True,True,True,,Pass,
AC-692,AC,MOD-011,FR-106,FR-106,True,True,True,True,True,,Pass,
AC-693,AC,MOD-011,FR-107,FR-107,True,True,True,True,True,,Pass,
AC-694,AC,MOD-011,FR-107,FR-107,True,True,True,True,True,,Pass,
AC-695,AC,MOD-011,FR-107,FR-107,True,True,True,True,True,,Pass,
AC-696,AC,MOD-011,FR-107,FR-107,True,True,True,True,True,,Pass,
AC-697,AC,MOD-011,FR-107,FR-107,True,True,True,True,True,,Pass,
AC-698,AC,MOD-011,FR-107,FR-107,True,True,True,True,True,,Pass,
AC-699,AC,MOD-011,FR-107,FR-107,True,True,True,True,True,,Pass,
AC-700,AC,MOD-011,FR-107,FR-107,True,True,True,True,True,,Pass,
AC-701,AC,MOD-011,FR-108,FR-108,True,True,True,True,True,,Pass,
AC-702,AC,MOD-011,FR-108,FR-108,True,True,True,True,True,,Pass,
AC-703,AC,MOD-011,FR-108,FR-108,True,True,True,True,True,,Pass,
AC-704,AC,MOD-011,FR-108,FR-108,True,True,True,True,True,,Pass,
AC-705,AC,MOD-011,FR-108,FR-108,True,True,True,True,True,,Pass,
AC-706,AC,MOD-011,FR-108,FR-108,True,True,True,True,True,,Pass,
AC-707,AC,MOD-011,FR-108,FR-108,True,True,True,True,True,,Pass,
AC-708,AC,MOD-011,FR-108,FR-108,True,True,True,True,True,,Pass,
AC-709,AC,MOD-011,FR-109,FR-109,True,True,True,True,True,,Pass,
AC-710,AC,MOD-011,FR-109,FR-109,True,True,True,True,True,,Pass,
AC-711,AC,MOD-011,FR-109,FR-109,True,True,True,True,True,,Pass,
AC-712,AC,MOD-011,FR-109,FR-109,True,True,True,True,True,,Pass,
AC-713,AC,MOD-011,FR-109,FR-109,True,True,True,True,True,,Pass,
AC-714,AC,MOD-011,FR-109,FR-109,True,True,True,True,True,,Pass,
AC-715,AC,MOD-011,FR-109,FR-109,True,True,True,True,True,,Pass,
AC-716,AC,MOD-011,FR-109,FR-109,True,True,True,True,True,,Pass,
AC-717,AC,MOD-011,FR-110,FR-110,True,True,True,True,True,,Pass,
AC-718,AC,MOD-011,FR-110,FR-110,True,True,True,True,True,,Pass,
AC-719,AC,MOD-011,FR-110,FR-110,True,True,True,True,True,,Pass,
AC-720,AC,MOD-011,FR-110,FR-110,True,True,True,True,True,,Pass,
AC-721,AC,MOD-011,FR-110,FR-110,True,True,True,True,True,,Pass,
AC-722,AC,MOD-011,FR-110,FR-110,True,True,True,True,True,,Pass,
AC-723,AC,MOD-011,FR-111,FR-111,True,True,False,False,False,,Finding,
AC-724,AC,MOD-011,FR-111,FR-111,True,True,True,True,True,,Pass,
AC-725,AC,MOD-011,FR-111,FR-111,True,True,True,True,True,,Pass,
AC-726,AC,MOD-011,FR-112,FR-112,True,True,True,True,True,,Pass,
AC-727,AC,MOD-011,FR-112,FR-112,True,True,True,True,True,,Pass,
AC-728,AC,MOD-011,FR-112,FR-112,True,True,True,True,True,,Pass,
AC-729,AC,MOD-011,FR-112,FR-112,True,True,True,True,True,,Pass,
AC-730,AC,MOD-011,FR-112,FR-112,True,True,True,True,True,,Pass,
AC-731,AC,MOD-011,FR-112,FR-112,True,True,True,True,True,,Pass,
AC-732,AC,MOD-012,FR-113,FR-113,True,True,False,False,False,,Finding,
AC-733,AC,MOD-012,FR-113,FR-113,True,True,True,True,True,,Pass,
AC-734,AC,MOD-012,FR-113,FR-113,True,True,True,True,True,,Pass,
AC-735,AC,MOD-012,FR-114,FR-114,True,True,True,True,True,,Pass,
AC-736,AC,MOD-012,FR-114,FR-114,True,True,True,True,True,,Pass,
AC-737,AC,MOD-012,FR-114,FR-114,True,True,True,True,True,,Pass,
AC-738,AC,MOD-012,FR-114,FR-114,True,True,True,True,True,,Pass,
AC-739,AC,MOD-012,FR-114,FR-114,True,True,True,True,True,,Pass,
AC-740,AC,MOD-012,FR-114,FR-114,True,True,True,True,True,,Pass,
AC-741,AC,MOD-012,FR-114,FR-114,True,True,True,True,True,,Pass,
AC-742,AC,MOD-012,FR-115,FR-115,True,True,True,True,True,,Pass,
AC-743,AC,MOD-012,FR-115,FR-115,True,True,True,True,True,,Pass,
AC-744,AC,MOD-012,FR-115,FR-115,True,True,True,True,True,,Pass,
AC-745,AC,MOD-012,FR-115,FR-115,True,True,True,True,True,,Pass,
AC-746,AC,MOD-012,FR-115,FR-115,True,True,True,True,True,,Pass,
AC-747,AC,MOD-012,FR-115,FR-115,True,True,True,True,True,,Pass,
AC-748,AC,MOD-012,FR-116,FR-116,True,True,False,False,False,,Finding,
AC-749,AC,MOD-012,FR-116,FR-116,True,True,True,True,True,,Pass,
AC-750,AC,MOD-012,FR-116,FR-116,True,True,True,True,True,,Pass,
AC-751,AC,MOD-012,FR-117,FR-117,True,True,True,True,True,,Pass,
AC-752,AC,MOD-012,FR-117,FR-117,True,True,True,True,True,,Pass,
AC-753,AC,MOD-012,FR-117,FR-117,True,True,True,True,True,,Pass,
AC-754,AC,MOD-012,FR-117,FR-117,True,True,True,True,True,,Pass,
AC-755,AC,MOD-012,FR-117,FR-117,True,True,True,True,True,,Pass,
AC-756,AC,MOD-012,FR-117,FR-117,True,True,True,True,True,,Pass,
AC-757,AC,MOD-012,FR-117,FR-117,True,True,True,True,True,,Pass,
AC-758,AC,MOD-012,FR-118,FR-118,True,True,True,True,True,,Pass,
AC-759,AC,MOD-012,FR-118,FR-118,True,True,True,True,True,,Pass,
AC-760,AC,MOD-012,FR-118,FR-118,True,True,True,True,True,,Pass,
AC-761,AC,MOD-012,FR-118,FR-118,True,True,True,True,True,,Pass,
AC-762,AC,MOD-012,FR-118,FR-118,True,True,True,True,True,,Pass,
AC-763,AC,MOD-012,FR-118,FR-118,True,True,True,True,True,,Pass,
AC-764,AC,MOD-012,FR-118,FR-118,True,True,True,True,True,,Pass,
AC-765,AC,MOD-012,FR-118,FR-118,True,True,True,True,True,,Pass,
AC-766,AC,MOD-012,FR-119,FR-119,True,True,True,True,True,,Pass,
AC-767,AC,MOD-012,FR-119,FR-119,True,True,True,True,True,,Pass,
AC-768,AC,MOD-012,FR-119,FR-119,True,True,True,True,True,,Pass,
AC-769,AC,MOD-012,FR-119,FR-119,True,True,True,True,True,,Pass,
AC-770,AC,MOD-012,FR-119,FR-119,True,True,True,True,True,,Pass,
AC-771,AC,MOD-012,FR-119,FR-119,True,True,True,True,True,,Pass,
AC-772,AC,MOD-012,FR-119,FR-119,True,True,True,True,True,,Pass,
AC-773,AC,MOD-012,FR-119,FR-119,True,True,True,True,True,,Pass,
AC-774,AC,MOD-012,FR-120,FR-120,True,True,True,True,True,,Pass,
AC-775,AC,MOD-012,FR-120,FR-120,True,True,True,True,True,,Pass,
AC-776,AC,MOD-012,FR-120,FR-120,True,True,True,True,True,,Pass,
AC-777,AC,MOD-012,FR-120,FR-120,True,True,True,True,True,,Pass,
AC-778,AC,MOD-012,FR-120,FR-120,True,True,True,True,True,,Pass,
AC-779,AC,MOD-012,FR-120,FR-120,True,True,True,True,True,,Pass,
AC-780,AC,MOD-012,FR-121,FR-121,True,True,True,True,True,,Pass,
AC-781,AC,MOD-012,FR-121,FR-121,True,True,True,True,True,,Pass,
AC-782,AC,MOD-012,FR-121,FR-121,True,True,True,True,True,,Pass,
AC-783,AC,MOD-012,FR-121,FR-121,True,True,True,True,True,,Pass,
AC-784,AC,MOD-012,FR-121,FR-121,True,True,True,True,True,,Pass,
AC-785,AC,MOD-012,FR-121,FR-121,True,True,True,True,True,,Pass,
AC-786,AC,MOD-012,FR-121,FR-121,True,True,True,True,True,,Pass,
AC-787,AC,MOD-012,FR-121,FR-121,True,True,True,True,True,,Pass,
AC-788,AC,MOD-012,FR-122,FR-122,True,True,True,True,True,,Pass,
AC-789,AC,MOD-012,FR-122,FR-122,True,True,True,True,True,,Pass,
AC-790,AC,MOD-012,FR-122,FR-122,True,True,True,True,True,,Pass,
AC-791,AC,MOD-012,FR-122,FR-122,True,True,True,True,True,,Pass,
AC-792,AC,MOD-012,FR-122,FR-122,True,True,True,True,True,,Pass,
AC-793,AC,MOD-012,FR-122,FR-122,True,True,True,True,True,,Pass,
AC-794,AC,MOD-012,FR-123,FR-123,True,True,False,False,False,,Finding,
AC-795,AC,MOD-012,FR-123,FR-123,True,True,True,True,True,,Pass,
AC-796,AC,MOD-012,FR-123,FR-123,True,True,True,True,True,,Pass,
AC-797,AC,MOD-012,FR-124,FR-124,True,True,True,True,True,,Pass,
AC-798,AC,MOD-012,FR-124,FR-124,True,True,True,True,True,,Pass,
AC-799,AC,MOD-012,FR-124,FR-124,True,True,True,True,True,,Pass,
AC-800,AC,MOD-012,FR-124,FR-124,True,True,True,True,True,,Pass,
AC-801,AC,MOD-012,FR-124,FR-124,True,True,True,True,True,,Pass,
AC-802,AC,MOD-012,FR-124,FR-124,True,True,True,True,True,,Pass,
AC-803,AC,MOD-012,FR-124,FR-124,True,True,True,True,True,,Pass,
AC-804,AC,MOD-012,FR-125,FR-125,True,True,True,True,True,,Pass,
AC-805,AC,MOD-012,FR-125,FR-125,True,True,True,True,True,,Pass,
AC-806,AC,MOD-012,FR-125,FR-125,True,True,True,True,True,,Pass,
AC-807,AC,MOD-012,FR-125,FR-125,True,True,True,True,True,,Pass,
AC-808,AC,MOD-012,FR-125,FR-125,True,True,True,True,True,,Pass,
AC-809,AC,MOD-012,FR-125,FR-125,True,True,True,True,True,,Pass,
AC-810,AC,MOD-012,FR-126,FR-126,True,True,False,False,False,,Finding,
AC-811,AC,MOD-012,FR-126,FR-126,True,True,True,True,True,,Pass,
AC-812,AC,MOD-012,FR-126,FR-126,True,True,True,True,True,,Pass,
AC-813,AC,MOD-012,FR-127,FR-127,True,True,True,True,True,,Pass,
AC-814,AC,MOD-012,FR-127,FR-127,True,True,True,True,True,,Pass,
AC-815,AC,MOD-012,FR-127,FR-127,True,True,True,True,True,,Pass,
AC-816,AC,MOD-012,FR-127,FR-127,True,True,True,True,True,,Pass,
AC-817,AC,MOD-012,FR-127,FR-127,True,True,True,True,True,,Pass,
AC-818,AC,MOD-012,FR-127,FR-127,True,True,True,True,True,,Pass,
AC-819,AC,MOD-012,FR-127,FR-127,True,True,True,True,True,,Pass,
AC-820,AC,MOD-012,FR-128,FR-128,True,True,True,True,True,,Pass,
AC-821,AC,MOD-012,FR-128,FR-128,True,True,True,True,True,,Pass,
AC-822,AC,MOD-012,FR-128,FR-128,True,True,True,True,True,,Pass,
AC-823,AC,MOD-012,FR-128,FR-128,True,True,True,True,True,,Pass,
AC-824,AC,MOD-012,FR-128,FR-128,True,True,True,True,True,,Pass,
AC-825,AC,MOD-012,FR-128,FR-128,True,True,True,True,True,,Pass,
AC-826,AC,MOD-012,FR-128,FR-128,True,True,True,True,True,,Pass,
AC-827,AC,MOD-012,FR-128,FR-128,True,True,True,True,True,,Pass,
AC-828,AC,MOD-012,FR-129,FR-129,True,True,True,True,True,,Pass,
AC-829,AC,MOD-012,FR-129,FR-129,True,True,True,True,True,,Pass,
AC-830,AC,MOD-012,FR-129,FR-129,True,True,True,True,True,,Pass,
AC-831,AC,MOD-012,FR-129,FR-129,True,True,True,True,True,,Pass,
AC-832,AC,MOD-012,FR-129,FR-129,True,True,True,True,True,,Pass,
AC-833,AC,MOD-012,FR-129,FR-129,True,True,True,True,True,,Pass,
AC-834,AC,MOD-012,FR-129,FR-129,True,True,True,True,True,,Pass,
AC-835,AC,MOD-012,FR-129,FR-129,True,True,True,True,True,,Pass,
AC-836,AC,MOD-012,FR-130,FR-130,True,True,True,True,True,,Pass,
AC-837,AC,MOD-012,FR-130,FR-130,True,True,True,True,True,,Pass,
AC-838,AC,MOD-012,FR-130,FR-130,True,True,True,True,True,,Pass,
AC-839,AC,MOD-012,FR-130,FR-130,True,True,True,True,True,,Pass,
AC-840,AC,MOD-012,FR-130,FR-130,True,True,True,True,True,,Pass,
AC-841,AC,MOD-012,FR-130,FR-130,True,True,True,True,True,,Pass,
AC-842,AC,MOD-012,FR-130,FR-130,True,True,True,True,True,,Pass,
AC-843,AC,MOD-012,FR-130,FR-130,True,True,True,True,True,,Pass,
AC-844,AC,MOD-012,FR-131,FR-131,True,True,True,True,True,,Pass,
AC-845,AC,MOD-012,FR-131,FR-131,True,True,True,True,True,,Pass,
AC-846,AC,MOD-012,FR-131,FR-131,True,True,True,True,True,,Pass,
AC-847,AC,MOD-012,FR-131,FR-131,True,True,True,True,True,,Pass,
AC-848,AC,MOD-012,FR-131,FR-131,True,True,True,True,True,,Pass,
AC-849,AC,MOD-012,FR-131,FR-131,True,True,True,True,True,,Pass,
AC-850,AC,MOD-012,FR-132,FR-132,True,True,True,True,True,,Pass,
AC-851,AC,MOD-012,FR-132,FR-132,True,True,True,True,True,,Pass,
AC-852,AC,MOD-012,FR-132,FR-132,True,True,True,True,True,,Pass,
AC-853,AC,MOD-012,FR-132,FR-132,True,True,True,True,True,,Pass,
AC-854,AC,MOD-012,FR-132,FR-132,True,True,True,True,True,,Pass,
AC-855,AC,MOD-012,FR-132,FR-132,True,True,True,True,True,,Pass,
AC-856,AC,MOD-012,FR-132,FR-132,True,True,True,True,True,,Pass,
AC-857,AC,MOD-012,FR-132,FR-132,True,True,True,True,True,,Pass,
AC-858,AC,MOD-012,FR-133,FR-133,True,True,True,True,True,,Pass,
AC-859,AC,MOD-012,FR-133,FR-133,True,True,True,True,True,,Pass,
AC-860,AC,MOD-012,FR-133,FR-133,True,True,True,True,True,,Pass,
AC-861,AC,MOD-012,FR-133,FR-133,True,True,True,True,True,,Pass,
AC-862,AC,MOD-012,FR-133,FR-133,True,True,True,True,True,,Pass,
AC-863,AC,MOD-012,FR-133,FR-133,True,True,True,True,True,,Pass,
AC-864,AC,MOD-012,FR-133,FR-133,True,True,True,True,True,,Pass,
AC-865,AC,MOD-012,FR-133,FR-133,True,True,True,True,True,,Pass,
AC-866,AC,MOD-012,FR-134,FR-134,True,True,True,True,True,,Pass,
AC-867,AC,MOD-012,FR-134,FR-134,True,True,True,True,True,,Pass,
AC-868,AC,MOD-012,FR-134,FR-134,True,True,True,True,True,,Pass,
AC-869,AC,MOD-012,FR-134,FR-134,True,True,True,True,True,,Pass,
AC-870,AC,MOD-012,FR-134,FR-134,True,True,True,True,True,,Pass,
AC-871,AC,MOD-012,FR-134,FR-134,True,True,True,True,True,,Pass,
AC-872,AC,MOD-013,FR-135,FR-135,True,True,True,True,True,,Pass,
AC-873,AC,MOD-013,FR-135,FR-135,True,True,True,True,True,,Pass,
AC-874,AC,MOD-013,FR-135,FR-135,True,True,True,True,True,,Pass,
AC-875,AC,MOD-013,FR-135,FR-135,True,True,True,True,True,,Pass,
AC-876,AC,MOD-013,FR-135,FR-135,True,True,True,True,True,,Pass,
AC-877,AC,MOD-013,FR-135,FR-135,True,True,True,True,True,,Pass,
AC-878,AC,MOD-013,FR-136,FR-136,True,True,False,False,False,,Finding,
AC-879,AC,MOD-013,FR-136,FR-136,True,True,True,True,True,,Pass,
AC-880,AC,MOD-013,FR-136,FR-136,True,True,True,True,True,,Pass,
AC-881,AC,MOD-013,FR-137,FR-137,True,True,False,False,False,,Finding,
AC-882,AC,MOD-013,FR-137,FR-137,True,True,True,True,True,,Pass,
AC-883,AC,MOD-013,FR-137,FR-137,True,True,True,True,True,,Pass,
AC-884,AC,MOD-013,FR-138,FR-138,True,True,True,True,True,,Pass,
AC-885,AC,MOD-013,FR-138,FR-138,True,True,True,True,True,,Pass,
AC-886,AC,MOD-013,FR-138,FR-138,True,True,True,True,True,,Pass,
AC-887,AC,MOD-013,FR-138,FR-138,True,True,True,True,True,,Pass,
AC-888,AC,MOD-013,FR-138,FR-138,True,True,True,True,True,,Pass,
AC-889,AC,MOD-013,FR-138,FR-138,True,True,True,True,True,,Pass,
AC-890,AC,MOD-013,FR-138,FR-138,True,True,True,True,True,,Pass,
AC-891,AC,MOD-013,FR-139,FR-139,True,True,True,True,True,,Pass,
AC-892,AC,MOD-013,FR-139,FR-139,True,True,True,True,True,,Pass,
AC-893,AC,MOD-013,FR-139,FR-139,True,True,True,True,True,,Pass,
AC-894,AC,MOD-013,FR-139,FR-139,True,True,True,True,True,,Pass,
AC-895,AC,MOD-013,FR-139,FR-139,True,True,True,True,True,,Pass,
AC-896,AC,MOD-013,FR-139,FR-139,True,True,True,True,True,,Pass,
AC-897,AC,MOD-013,FR-140,FR-140,True,True,False,False,False,,Finding,
AC-898,AC,MOD-013,FR-140,FR-140,True,True,True,True,True,,Pass,
AC-899,AC,MOD-013,FR-140,FR-140,True,True,True,True,True,,Pass,
AC-900,AC,MOD-013,FR-141,FR-141,True,True,True,True,True,,Pass,
AC-901,AC,MOD-013,FR-141,FR-141,True,True,True,True,True,,Pass,
AC-902,AC,MOD-013,FR-141,FR-141,True,True,True,True,True,,Pass,
AC-903,AC,MOD-013,FR-141,FR-141,True,True,True,True,True,,Pass,
AC-904,AC,MOD-013,FR-141,FR-141,True,True,True,True,True,,Pass,
AC-905,AC,MOD-013,FR-141,FR-141,True,True,True,True,True,,Pass,
