Operation ID,Method,Path,OpenAPI line,Request,Response,Permission,HTTP codes,Idempotency,Locking,FR IDs,AC IDs,UX IDs,Permission refs valid,Stable error refs valid,Coverage status,Evidence
POST_api_v1_projects_id_unarchive,POST,/api/v1/projects/{id}/unarchive,14148,—,Project,Project.Archive,"200,401,403,404,409,412,428",Idempotent,If-Match required,FR-096,AC-627;AC-628;AC-629;AC-630;AC-631;AC-632,FLOW-026;SCR-072;STATE-007;STATE-008;STATE-009;STATE-014;STATE-017;STATE-018;STATE-020;STATE-024;STATE-025;STATE-031;STATE-032;STATE-033;STATE-034;STATE-039,True,True,Trace-mapped,Operation-level: OpenAPI + api_catalog.csv + Stage_4_Requirements_Traceability_4.1.2.csv
GET_api_v1_realtime_negotiate,GET,/api/v1/realtime/negotiate,14240,query:cursor,RealtimeNegotiation,Authenticated,"200,401,403,409",Safe,—,FR-231,AC-1361;AC-1362;AC-1363,FLOW-022;FLOW-024;STATE-007;STATE-008;STATE-014;STATE-017;STATE-018;STATE-020;STATE-024;STATE-031;STATE-032;STATE-033;STATE-034;STATE-039,True,True,Trace-mapped,Operation-level: OpenAPI + api_catalog.csv + Stage_4_Requirements_Traceability_4.1.2.csv
GET_api_v1_recurrence_series,GET,/api/v1/recurrence-series,14316,"query: filter,sort,page,cursor",Page<RecurrenceSeries>,Task.Read,"200,400,401,403",Safe,—,FR-052;FR-055,AC-370;AC-371;AC-372;AC-385;AC-386;AC-387,SCR-026;STATE-008;STATE-009;STATE-021;STATE-026;STATE-031;STATE-032;STATE-033;STATE-034;STATE-039,True,True,Trace-mapped,Operation-level: OpenAPI + api_catalog.csv + Stage_4_Requirements_Traceability_4.1.2.csv
POST_api_v1_recurrence_series,POST,/api/v1/recurrence-series,14407,RecurrenceSeriesCreate,RecurrenceSeries,Task.ManageRecurrence,"201,400,401,403,409,422",Idempotency-Key,—,FR-053;FR-057;FR-058;FR-059;FR-060;FR-061,AC-373;AC-374;AC-375;AC-376;AC-377;AC-378;AC-379;AC-394;AC-395;AC-396;AC-397;AC-398;AC-399;AC-400;AC-401;AC-402;AC-403;AC-404;AC-405;AC-406;AC-407;AC-408;AC-409;AC-410;AC-411;AC-412;AC-413;AC-414;AC-415;AC-416;AC-417;AC-418;AC-419;AC-420;AC-421;AC-422;AC-423;AC-424,FLOW-010;FLOW-011;FLOW-012;SCR-026;SCR-027;STATE-007;STATE-008;STATE-009;STATE-014;STATE-017;STATE-018;STATE-020;STATE-021;STATE-024;STATE-025;STATE-026;STATE-031;STATE-032;STATE-033;STATE-034;STATE-039,True,True,Trace-mapped,Operation-level: OpenAPI + api_catalog.csv + Stage_4_Requirements_Traceability_4.1.2.csv
DELETE_api_v1_recurrence_series_id,DELETE,/api/v1/recurrence-series/{id},14501,path:id,RecurrenceSeries,Task.ManageRecurrence,"202,401,403,404,409,412,428",Idempotent,If-Match required,FR-054,AC-380;AC-381;AC-382;AC-383;AC-384,SCR-026;STATE-007;STATE-008;STATE-009;STATE-014;STATE-017;STATE-018;STATE-020;STATE-024;STATE-025;STATE-031;STATE-032;STATE-033;STATE-034;STATE-039,True,True,Trace-mapped,Operation-level: OpenAPI + api_catalog.csv + Stage_4_Requirements_Traceability_4.1.2.csv
GET_api_v1_recurrence_series_id,GET,/api/v1/recurrence-series/{id},14592,path:id,RecurrenceSeries,Task.Read,"200,401,403,404",Safe,—,FR-055,AC-385;AC-386;AC-387,SCR-026;STATE-008;STATE-009;STATE-031;STATE-032;STATE-033;STATE-034;STATE-039,True,True,Trace-mapped,Operation-level: OpenAPI + api_catalog.csv + Stage_4_Requirements_Traceability_4.1.2.csv
PATCH_api_v1_recurrence_series_id,PATCH,/api/v1/recurrence-series/{id},14652,RecurrenceSeriesPatch,RecurrenceSeries,Task.ManageRecurrence,"200,400,401,403,404,409,412,422,428",Conditional,If-Match required,FR-056,AC-388;AC-389;AC-390;AC-391;AC-392;AC-393,SCR-026;STATE-007;STATE-008;STATE-009;STATE-014;STATE-017;STATE-018;STATE-020;STATE-021;STATE-024;STATE-025;STATE-026;STATE-031;STATE-032;STATE-033;STATE-034;STATE-039,True,True,Trace-mapped,Operation-level: OpenAPI + api_catalog.csv + Stage_4_Requirements_Traceability_4.1.2.csv
POST_api_v1_recurrence_series_id_apply_change,POST,/api/v1/recurrence-series/{id}/apply-change,14771,RecurrenceScopedChange,RecurrenceChangeResult,Task.ManageRecurrence,"200,400,401,403,404,409,412,422,428",Idempotency-Key,If-Match series/task,FR-057,AC-394;AC-395;AC-396;AC-397;AC-398;AC-399;AC-400,FLOW-011;FLOW-012;SCR-027;STATE-007;STATE-008;STATE-009;STATE-014;STATE-017;STATE-018;STATE-020;STATE-021;STATE-024;STATE-025;STATE-026;STATE-031;STATE-032;STATE-033;STATE-034;STATE-039,True,True,Trace-mapped,Operation-level: OpenAPI + api_catalog.csv + Stage_4_Requirements_Traceability_4.1.2.csv
POST_api_v1_recurrence_series_id_generate,POST,/api/v1/recurrence-series/{id}/generate,14893,GenerateOccurrencesRequest,GenerationSummary,System.JobRun,"200,400,401,403,404,409",Idempotency-Key,advisory lock series,FR-058,AC-401;AC-402;AC-403;AC-404;AC-405;AC-406,STATE-007;STATE-008;STATE-009;STATE-014;STATE-017;STATE-018;STATE-020;STATE-021;STATE-024;STATE-026;STATE-031;STATE-032;STATE-033;STATE-034;STATE-039,True,True,Trace-mapped,Operation-level: OpenAPI + api_catalog.csv + Stage_4_Requirements_Traceability_4.1.2.csv
POST_api_v1_recurrence_series_id_preview,POST,/api/v1/recurrence-series/{id}/preview,14987,RecurrencePreviewRequest,OccurrencePreview[],Task.Read,"200,400,401,403,404,422",Safe,—,FR-059,AC-407;AC-408;AC-409;AC-410;AC-411,SCR-026;STATE-007;STATE-008;STATE-009;STATE-021;STATE-026;STATE-031;STATE-032;STATE-033;STATE-034;STATE-039,True,True,Trace-mapped,Operation-level: OpenAPI + api_catalog.csv + Stage_4_Requirements_Traceability_4.1.2.csv
POST_api_v1_recurrence_series_id_resume,POST,/api/v1/recurrence-series/{id}/resume,15078,RestoreRequest,RecurrenceSeries,Task.ManageRecurrence,"200,401,403,404,409,412,422,428",Idempotency-Key,If-Match/trashed version,FR-060,AC-412;AC-413;AC-414;AC-415;AC-416;AC-417;AC-418,STATE-007;STATE-008;STATE-009;STATE-014;STATE-017;STATE-018;STATE-020;STATE-024;STATE-025;STATE-031;STATE-032;STATE-033;STATE-034;STATE-039,True,True,Trace-mapped,Operation-level: OpenAPI + api_catalog.csv + Stage_4_Requirements_Traceability_4.1.2.csv
POST_api_v1_recurrence_series_id_skip_occurrenceKey,POST,/api/v1/recurrence-series/{id}/skip/{occurrenceKey},15192,SkipOccurrenceRequest,RecurrenceOccurrence,Task.ManageRecurrence,"200,400,401,403,404,409,412,428",Idempotency-Key,If-Match series,FR-061,AC-419;AC-420;AC-421;AC-422;AC-423;AC-424,SCR-026;STATE-007;STATE-008;STATE-009;STATE-014;STATE-017;STATE-018;STATE-020;STATE-021;STATE-024;STATE-025;STATE-026;STATE-031;STATE-032;STATE-033;STATE-034;STATE-039,True,True,Trace-mapped,Operation-level: OpenAPI + api_catalog.csv + Stage_4_Requirements_Traceability_4.1.2.csv
GET_api_v1_reminders,GET,/api/v1/reminders,15308,"query: filter,sort,page,cursor",Page<Reminder>,Reminder.ManageOwn,"200,400,401,403",Safe,—,FR-062;FR-064;FR-066,AC-425;AC-426;AC-427;AC-435;AC-436;AC-437;AC-443;AC-444;AC-445,SCR-028;STATE-008;STATE-009;STATE-021;STATE-026;STATE-031;STATE-032;STATE-033;STATE-034;STATE-039,True,True,Trace-mapped,Operation-level: OpenAPI + api_catalog.csv + Stage_4_Requirements_Traceability_4.1.2.csv
POST_api_v1_reminders,POST,/api/v1/reminders,15399,ReminderCreate,Reminder,Reminder.ManageOwn,"201,400,401,403,409,422",Idempotency-Key,—,FR-063;FR-068;FR-069;FR-070,AC-428;AC-429;AC-430;AC-431;AC-432;AC-433;AC-434;AC-452;AC-453;AC-454;AC-455;AC-456;AC-457;AC-458;AC-459;AC-460;AC-461;AC-462;AC-463;AC-464;AC-465;AC-466;AC-467;AC-468;AC-469;AC-470,FLOW-021;SCR-028;STATE-007;STATE-008;STATE-009;STATE-014;STATE-017;STATE-018;STATE-020;STATE-021;STATE-024;STATE-025;STATE-026;STATE-031;STATE-032;STATE-033;STATE-034;STATE-039,True,True,Trace-mapped,Operation-level: OpenAPI + api_catalog.csv + Stage_4_Requirements_Traceability_4.1.2.csv
GET_api_v1_reminders_upcoming,GET,/api/v1/reminders/upcoming,15493,"query:until,limit",ReminderOccurrence[],Reminder.ManageOwn,"200,400,401,403",Safe,—,FR-064,AC-435;AC-436;AC-437,STATE-008;STATE-021;STATE-026;STATE-031;STATE-032;STATE-033;STATE-034;STATE-039,True,True,Trace-mapped,Operation-level: OpenAPI + api_catalog.csv + Stage_4_Requirements_Traceability_4.1.2.csv
DELETE_api_v1_reminders_id,DELETE,/api/v1/reminders/{id},15571,path:id,Reminder,Reminder.ManageOwn,"202,401,403,404,409,412,428",Idempotent,If-Match required,FR-065,AC-438;AC-439;AC-440;AC-441;AC-442,SCR-028;STATE-007;STATE-008;STATE-009;STATE-014;STATE-017;STATE-018;STATE-020;STATE-024;STATE-025;STATE-031;STATE-032;STATE-033;STATE-034;STATE-039,True,True,Trace-mapped,Operation-level: OpenAPI + api_catalog.csv + Stage_4_Requirements_Traceability_4.1.2.csv
GET_api_v1_reminders_id,GET,/api/v1/reminders/{id},15662,path:id,Reminder,Reminder.ManageOwn,"200,401,403,404",Safe,—,FR-066,AC-443;AC-444;AC-445,SCR-028;STATE-008;STATE-009;STATE-031;STATE-032;STATE-033;STATE-034;STATE-039,True,True,Trace-mapped,Operation-level: OpenAPI + api_catalog.csv + Stage_4_Requirements_Traceability_4.1.2.csv
PATCH_api_v1_reminders_id,PATCH,/api/v1/reminders/{id},15722,ReminderPatch,Reminder,Reminder.ManageOwn,"200,400,401,403,404,409,412,422,428",Conditional,If-Match required,FR-067,AC-446;AC-447;AC-448;AC-449;AC-450;AC-451,SCR-028;STATE-007;STATE-008;STATE-009;STATE-014;STATE-017;STATE-018;STATE-020;STATE-021;STATE-024;STATE-025;STATE-026;STATE-031;STATE-032;STATE-033;STATE-034;STATE-039,True,True,Trace-mapped,Operation-level: OpenAPI + api_catalog.csv + Stage_4_Requirements_Traceability_4.1.2.csv
POST_api_v1_reminders_id_dismiss,POST,/api/v1/reminders/{id}/dismiss,15841,DismissReminderRequest,204,Reminder.ManageOwn,"204,401,403,404,409,412,428",Idempotent,If-Match occurrence,FR-068,AC-452;AC-453;AC-454;AC-455;AC-456,SCR-028;STATE-007;STATE-008;STATE-009;STATE-014;STATE-017;STATE-018;STATE-020;STATE-024;STATE-025;STATE-031;STATE-032;STATE-033;STATE-034;STATE-039,True,True,Trace-mapped,Operation-level: OpenAPI + api_catalog.csv + Stage_4_Requirements_Traceability_4.1.2.csv
POST_api_v1_reminders_id_reschedule,POST,/api/v1/reminders/{id}/reschedule,15933,RestoreRequest,Reminder,Reminder.ManageOwn,"200,401,403,404,409,412,422,428",Idempotency-Key,If-Match/trashed version,FR-069,AC-457;AC-458;AC-459;AC-460;AC-461;AC-462;AC-463,SCR-028;STATE-007;STATE-008;STATE-009;STATE-014;STATE-017;STATE-018;STATE-020;STATE-024;STATE-025;STATE-031;STATE-032;STATE-033;STATE-034;STATE-039,True,True,Trace-mapped,Operation-level: OpenAPI + api_catalog.csv + Stage_4_Requirements_Traceability_4.1.2.csv
POST_api_v1_reminders_id_snooze,POST,/api/v1/reminders/{id}/snooze,16047,SnoozeRequest,ReminderOccurrence,Reminder.ManageOwn,"200,400,401,403,404,409,412,422,428",Idempotency-Key,If-Match occurrence,FR-070,AC-464;AC-465;AC-466;AC-467;AC-468;AC-469;AC-470,FLOW-021;SCR-028;STATE-007;STATE-008;STATE-009;STATE-014;STATE-017;STATE-018;STATE-020;STATE-021;STATE-024;STATE-025;STATE-026;STATE-031;STATE-032;STATE-033;STATE-034;STATE-039,True,True,Trace-mapped,Operation-level: OpenAPI + api_catalog.csv + Stage_4_Requirements_Traceability_4.1.2.csv
GET_api_v1_roles,GET,/api/v1/roles,16169,"query: filter,sort,page,cursor",Page<Role>,Role.Read,"200,400,401,403",Safe,—,FR-213;FR-216,AC-1265;AC-1266;AC-1267;AC-1280;AC-1281;AC-1282,SCR-178;STATE-008;STATE-009;STATE-021;STATE-026;STATE-031;STATE-032;STATE-033;STATE-034;STATE-039,True,True,Trace-mapped,Operation-level: OpenAPI + api_catalog.csv + Stage_4_Requirements_Traceability_4.1.2.csv
POST_api_v1_roles,POST,/api/v1/roles,16260,RoleCreate,Role,Role.Manage,"201,400,401,403,409,422",Idempotency-Key,—,FR-214;FR-218,AC-1268;AC-1269;AC-1270;AC-1271;AC-1272;AC-1273;AC-1274;AC-1289;AC-1290;AC-1291;AC-1292;AC-1293;AC-1294;AC-1295,SCR-178;STATE-007;STATE-008;STATE-009;STATE-014;STATE-017;STATE-018;STATE-020;STATE-021;STATE-024;STATE-025;STATE-026;STATE-031;STATE-032;STATE-033;STATE-034;STATE-039,True,True,Trace-mapped,Operation-level: OpenAPI + api_catalog.csv + Stage_4_Requirements_Traceability_4.1.2.csv
DELETE_api_v1_roles_id,DELETE,/api/v1/roles/{id},16354,path:id,Role,Role.Manage,"202,401,403,404,409,412,428",Idempotent,If-Match required,FR-215,AC-1275;AC-1276;AC-1277;AC-1278;AC-1279,STATE-007;STATE-008;STATE-009;STATE-014;STATE-017;STATE-018;STATE-020;STATE-024;STATE-025;STATE-031;STATE-032;STATE-033;STATE-034;STATE-039,True,True,Trace-mapped,Operation-level: OpenAPI + api_catalog.csv + Stage_4_Requirements_Traceability_4.1.2.csv
GET_api_v1_roles_id,GET,/api/v1/roles/{id},16445,path:id,Role,Role.Read,"200,401,403,404",Safe,—,FR-216,AC-1280;AC-1281;AC-1282,SCR-178;STATE-008;STATE-009;STATE-031;STATE-032;STATE-033;STATE-034;STATE-039,True,True,Trace-mapped,Operation-level: OpenAPI + api_catalog.csv + Stage_4_Requirements_Traceability_4.1.2.csv
PATCH_api_v1_roles_id,PATCH,/api/v1/roles/{id},16505,RolePatch,Role,Role.Manage,"200,400,401,403,404,409,412,422,428",Conditional,If-Match required,FR-217,AC-1283;AC-1284;AC-1285;AC-1286;AC-1287;AC-1288,SCR-178;STATE-007;STATE-008;STATE-009;STATE-014;STATE-017;STATE-018;STATE-020;STATE-021;STATE-024;STATE-025;STATE-026;STATE-031;STATE-032;STATE-033;STATE-034;STATE-039,True,True,Trace-mapped,Operation-level: OpenAPI + api_catalog.csv + Stage_4_Requirements_Traceability_4.1.2.csv
POST_api_v1_roles_id_activate,POST,/api/v1/roles/{id}/activate,16624,RestoreRequest,Role,Role.Manage,"200,401,403,404,409,412,422,428",Idempotency-Key,If-Match/trashed version,FR-218,AC-1289;AC-1290;AC-1291;AC-1292;AC-1293;AC-1294;AC-1295,STATE-007;STATE-008;STATE-009;STATE-014;STATE-017;STATE-018;STATE-020;STATE-024;STATE-025;STATE-031;STATE-032;STATE-033;STATE-034;STATE-039,True,True,Trace-mapped,Operation-level: OpenAPI + api_catalog.csv + Stage_4_Requirements_Traceability_4.1.2.csv
PUT_api_v1_roles_id_permissions,PUT,/api/v1/roles/{id}/permissions,16738,PermissionCodes,Role,Role.Manage,"200,400,401,403,404,409,412,422,428",Idempotency-Key,If-Match,FR-219,AC-1296;AC-1297;AC-1298;AC-1299;AC-1300;AC-1301;AC-1302,SCR-178;STATE-007;STATE-008;STATE-009;STATE-014;STATE-017;STATE-018;STATE-020;STATE-021;STATE-024;STATE-025;STATE-026;STATE-031;STATE-032;STATE-033;STATE-034;STATE-039,True,True,Trace-mapped,Operation-level: OpenAPI + api_catalog.csv + Stage_4_Requirements_Traceability_4.1.2.csv
GET_api_v1_search,GET,/api/v1/search,16860,"query:q,types,projectIds,userIds,departments,contactIds,hasFiles,lifecycle,from,to,cursor,limit",SearchPage,Search.Use,"200,400,401,403,410,422",Safe,—,FR-159;FR-160,AC-1002;AC-1003;AC-1004;AC-1005;AC-1006;AC-1007;AC-1008,FLOW-019;SCR-133;SCR-134;SCR-135;STATE-007;STATE-008;STATE-021;STATE-026;STATE-027;STATE-031;STATE-032;STATE-033;STATE-034;STATE-036;STATE-039,True,True,Trace-mapped,Operation-level: OpenAPI + api_catalog.csv + Stage_4_Requirements_Traceability_4.1.2.csv
GET_api_v1_search_suggestions,GET,/api/v1/search/suggestions,17161,"query:q,types,limit",SearchSuggestion[],Search.Use,"200,400,401,403",Safe,—,FR-160,AC-1006;AC-1007;AC-1008,FLOW-019;STATE-008;STATE-021;STATE-026;STATE-031;STATE-032;STATE-033;STATE-034;STATE-039,True,True,Trace-mapped,Operation-level: OpenAPI + api_catalog.csv + Stage_4_Requirements_Traceability_4.1.2.csv
GET_api_v1_settings_me,GET,/api/v1/settings/me,17263,—,UserSettings,Settings.ReadOwn,"200,401",Safe,—,FR-173,AC-1068;AC-1069;AC-1070,SCR-151;SCR-154;SCR-155;STATE-032;STATE-033;STATE-039,True,True,Trace-mapped,Operation-level: OpenAPI + api_catalog.csv + Stage_4_Requirements_Traceability_4.1.2.csv
PATCH_api_v1_settings_me,PATCH,/api/v1/settings/me,17301,UserSettingsPatch,UserSettings,Settings.UpdateOwn,"200,400,401,409,412,422,428",Idempotency-Key,If-Match,FR-174,AC-1071;AC-1072;AC-1073;AC-1074;AC-1075;AC-1076;AC-1077,SCR-151;SCR-154;SCR-155;STATE-007;STATE-014;STATE-017;STATE-018;STATE-020;STATE-021;STATE-024;STATE-025;STATE-026;STATE-031;STATE-032;STATE-033;STATE-039,True,True,Trace-mapped,Operation-level: OpenAPI + api_catalog.csv + Stage_4_Requirements_Traceability_4.1.2.csv
GET_api_v1_settings_organization,GET,/api/v1/settings/organization,17401,—,OrganizationSettings,Organization.Read,"200,401,403",Safe,—,FR-175,AC-1078;AC-1079;AC-1080,SCR-187;STATE-008;STATE-031;STATE-032;STATE-033;STATE-034;STATE-039,True,True,Trace-mapped,Operation-level: OpenAPI + api_catalog.csv + Stage_4_Requirements_Traceability_4.1.2.csv
PATCH_api_v1_settings_organization,PATCH,/api/v1/settings/organization,17448,OrganizationSettingsPatch,OrganizationSettings,Organization.Update,"200,400,401,403,409,412,422,428",Idempotency-Key,If-Match,FR-176,AC-1081;AC-1082;AC-1083;AC-1084;AC-1085;AC-1086;AC-1087,SCR-187;STATE-007;STATE-008;STATE-014;STATE-017;STATE-018;STATE-020;STATE-021;STATE-024;STATE-025;STATE-026;STATE-031;STATE-032;STATE-033;STATE-034;STATE-039,True,True,Trace-mapped,Operation-level: OpenAPI + api_catalog.csv + Stage_4_Requirements_Traceability_4.1.2.csv
POST_api_v1_sync_ack,POST,/api/v1/sync/ack,17557,SyncAck,204,Sync.Read,"204,400,401,403,409,412,428",Idempotent,If-Match state,FR-232,AC-1364;AC-1365;AC-1366;AC-1367;AC-1368,FLOW-001;FLOW-002;FLOW-024;STATE-007;STATE-008;STATE-014;STATE-017;STATE-018;STATE-020;STATE-021;STATE-024;STATE-025;STATE-026;STATE-031;STATE-032;STATE-033;STATE-034;STATE-039,True,True,Trace-mapped,Operation-level: OpenAPI + api_catalog.csv + Stage_4_Requirements_Traceability_4.1.2.csv
POST_api_v1_sync_bootstrap,POST,/api/v1/sync/bootstrap,17644,SyncBootstrapRequest,SyncBatch,Sync.Read,"200,400,401,403,409,413,422",Idempotency-Key,scope version,FR-233,AC-1369;AC-1370;AC-1371;AC-1372;AC-1373;AC-1374;AC-1375,FLOW-001;FLOW-024;STATE-007;STATE-008;STATE-014;STATE-017;STATE-018;STATE-020;STATE-021;STATE-024;STATE-026;STATE-031;STATE-032;STATE-033;STATE-034;STATE-039,True,True,Trace-mapped,Operation-level: OpenAPI + api_catalog.csv + Stage_4_Requirements_Traceability_4.1.2.csv
GET_api_v1_sync_changes,GET,/api/v1/sync/changes,17745,"query:cursor,limit,scopeVersion",SyncBatch,Sync.Read,"200,400,401,403,409,410,422",Safe,—,FR-234,AC-1376;AC-1377;AC-1378;AC-1379;AC-1380,FLOW-002;FLOW-024;FLOW-030;STATE-007;STATE-008;STATE-014;STATE-017;STATE-018;STATE-020;STATE-021;STATE-024;STATE-026;STATE-027;STATE-031;STATE-032;STATE-033;STATE-034;STATE-036;STATE-039,True,True,Trace-mapped,Operation-level: OpenAPI + api_catalog.csv + Stage_4_Requirements_Traceability_4.1.2.csv
GET_api_v1_system_time,GET,/api/v1/system/time,17868,—,ServerTime,Authenticated,"200,401",Safe,—,FR-011,AC-137;AC-138,STATE-032;STATE-033;STATE-039,True,True,Trace-mapped,Operation-level: OpenAPI + api_catalog.csv + Stage_4_Requirements_Traceability_4.1.2.csv
GET_api_v1_system_version,GET,/api/v1/system/version,17906,—,SystemVersion,Authenticated,"200,401",Safe,—,FR-012,AC-139;AC-140,STATE-032;STATE-033;STATE-039,True,True,Trace-mapped,Operation-level: OpenAPI + api_catalog.csv + Stage_4_Requirements_Traceability_4.1.2.csv
GET_api_v1_tags,GET,/api/v1/tags,17944,"query: filter,sort,page,cursor",Page<Tag>,Tag.Read,"200,400,401,403",Safe,—,FR-153;FR-156,AC-971;AC-972;AC-973;AC-986;AC-987;AC-988,STATE-008;STATE-009;STATE-021;STATE-026;STATE-031;STATE-032;STATE-033;STATE-034;STATE-039,True,True,Trace-mapped,Operation-level: OpenAPI + api_catalog.csv + Stage_4_Requirements_Traceability_4.1.2.csv
POST_api_v1_tags,POST,/api/v1/tags,18035,TagCreate,Tag,Tag.Manage,"201,400,401,403,409,422",Idempotency-Key,—,FR-154;FR-158,AC-1000;AC-1001;AC-974;AC-975;AC-976;AC-977;AC-978;AC-979;AC-980;AC-995;AC-996;AC-997;AC-998;AC-999,FLOW-028;STATE-007;STATE-008;STATE-009;STATE-014;STATE-017;STATE-018;STATE-020;STATE-021;STATE-024;STATE-025;STATE-026;STATE-031;STATE-032;STATE-033;STATE-034;STATE-039,True,True,Trace-mapped,Operation-level: OpenAPI + api_catalog.csv + Stage_4_Requirements_Traceability_4.1.2.csv
DELETE_api_v1_tags_id,DELETE,/api/v1/tags/{id},18129,path:id,DeletionReceipt,Tag.Manage,"202,401,403,404,409,412,428",Idempotent,If-Match required,FR-155,AC-981;AC-982;AC-983;AC-984;AC-985,STATE-007;STATE-008;STATE-009;STATE-014;STATE-017;STATE-018;STATE-020;STATE-024;STATE-025;STATE-031;STATE-032;STATE-033;STATE-034;STATE-039,True,True,Trace-mapped,Operation-level: OpenAPI + api_catalog.csv + Stage_4_Requirements_Traceability_4.1.2.csv
GET_api_v1_tags_id,GET,/api/v1/tags/{id},18220,path:id,Tag,Tag.Read,"200,401,403,404",Safe,—,FR-156,AC-986;AC-987;AC-988,STATE-008;STATE-009;STATE-031;STATE-032;STATE-033;STATE-034;STATE-039,True,True,Trace-mapped,Operation-level: OpenAPI + api_catalog.csv + Stage_4_Requirements_Traceability_4.1.2.csv
PATCH_api_v1_tags_id,PATCH,/api/v1/tags/{id},18280,TagPatch,Tag,Tag.Manage,"200,400,401,403,404,409,412,422,428",Conditional,If-Match required,FR-157,AC-989;AC-990;AC-991;AC-992;AC-993;AC-994,STATE-007;STATE-008;STATE-009;STATE-014;STATE-017;STATE-018;STATE-020;STATE-021;STATE-024;STATE-025;STATE-026;STATE-031;STATE-032;STATE-033;STATE-034;STATE-039,True,True,Trace-mapped,Operation-level: OpenAPI + api_catalog.csv + Stage_4_Requirements_Traceability_4.1.2.csv
POST_api_v1_tags_id_restore,POST,/api/v1/tags/{id}/restore,18399,RestoreRequest,Tag,Tag.Manage,"200,401,403,404,409,412,422,428",Idempotency-Key,If-Match/trashed version,FR-158,AC-1000;AC-1001;AC-995;AC-996;AC-997;AC-998;AC-999,FLOW-028;STATE-007;STATE-008;STATE-009;STATE-014;STATE-017;STATE-018;STATE-020;STATE-024;STATE-025;STATE-031;STATE-032;STATE-033;STATE-034;STATE-039,True,True,Trace-mapped,Operation-level: OpenAPI + api_catalog.csv + Stage_4_Requirements_Traceability_4.1.2.csv
GET_api_v1_tasks,GET,/api/v1/tasks,18513,"query: filter,sort,page,cursor",Page<Task>,Task.Read,"200,400,401,403",Safe,—,FR-026;FR-030;FR-041;FR-048;FR-050;FR-240,AC-1397;AC-1398;AC-1399;AC-201;AC-202;AC-203;AC-225;AC-226;AC-227;AC-302;AC-303;AC-304;AC-349;AC-350;AC-351;AC-359;AC-360;AC-361,SCR-023;SCR-024;STATE-008;STATE-009;STATE-021;STATE-026;STATE-031;STATE-032;STATE-033;STATE-034;STATE-039,True,True,Trace-mapped,Operation-level: OpenAPI + api_catalog.csv + Stage_4_Requirements_Traceability_4.1.2.csv
POST_api_v1_tasks,POST,/api/v1/tasks,18604,TaskCreate,Task,Task.Create,"201,400,401,403,409,422",Idempotency-Key,—,FR-027;FR-028;FR-032;FR-034;FR-036;FR-037;FR-038;FR-039;FR-042;FR-043;FR-046;FR-051,AC-204;AC-205;AC-206;AC-207;AC-208;AC-209;AC-210;AC-211;AC-212;AC-213;AC-214;AC-215;AC-216;AC-217;AC-218;AC-235;AC-236;AC-237;AC-238;AC-239;AC-240;AC-241;AC-242;AC-251;AC-252;AC-253;AC-254;AC-255;AC-256;AC-257;AC-258;AC-265;AC-266;AC-267;AC-268;AC-269;AC-270;AC-271;AC-272;AC-273;AC-274;AC-275;AC-276;AC-277;AC-278;AC-279;AC-280;AC-281;AC-282;AC-283;AC-284;AC-285;AC-286;AC-287;AC-288;AC-289;AC-290;AC-291;AC-292;AC-293;AC-294;AC-305;AC-306;AC-307;AC-308;AC-309;AC-310;AC-311;AC-312;AC-313;AC-314;AC-315;AC-316;AC-317;AC-318;AC-319;AC-320;AC-335;AC-336;AC-337;AC-338;AC-339;AC-340;AC-341;AC-342;AC-362;AC-363;AC-364;AC-365;AC-366;AC-367;AC-368;AC-369,FLOW-004;FLOW-005;FLOW-007;FLOW-008;FLOW-009;FLOW-026;FLOW-028;FLOW-032;FLOW-033;SCR-022;SCR-023;SCR-033;STATE-007;STATE-008;STATE-009;STATE-014;STATE-017;STATE-018;STATE-020;STATE-021;STATE-024;STATE-025;STATE-026;STATE-031;STATE-032;STATE-033;STATE-034;STATE-039,True,True,Trace-mapped,Operation-level: OpenAPI + api_catalog.csv + Stage_4_Requirements_Traceability_4.1.2.csv
POST_api_v1_tasks_bulk_transition,POST,/api/v1/tasks/bulk-transition,18698,BulkTaskTransition,BulkOperationResult,Task.ChangeStatus,"200,207,400,401,403,409,412,422,428",Idempotency-Key,Per-item If-Match,FR-028,AC-211;AC-212;AC-213;AC-214;AC-215;AC-216;AC-217;AC-218,FLOW-033;STATE-007;STATE-008;STATE-014;STATE-017;STATE-018;STATE-020;STATE-021;STATE-024;STATE-025;STATE-026;STATE-031;STATE-032;STATE-033;STATE-034;STATE-039,True,True,Trace-mapped,Operation-level: OpenAPI + api_catalog.csv + Stage_4_Requirements_Traceability_4.1.2.csv
DELETE_api_v1_tasks_id,DELETE,/api/v1/tasks/{id},18818,path:id,DeletionReceipt,Task.Delete,"202,401,403,404,409,412,428",Idempotent,If-Match required,FR-029;FR-035,AC-219;AC-220;AC-221;AC-222;AC-223;AC-224;AC-259;AC-260;AC-261;AC-262;AC-263;AC-264,FLOW-027;STATE-007;STATE-008;STATE-009;STATE-014;STATE-017;STATE-018;STATE-020;STATE-024;STATE-025;STATE-031;STATE-032;STATE-033;STATE-034;STATE-039,True,True,Trace-mapped,Operation-level: OpenAPI + api_catalog.csv + Stage_4_Requirements_Traceability_4.1.2.csv
