schema,field_path,type,format,required,nullable,enum,default,minimum,maximum,min_length,max_length,min_items,max_items,unique_items,read_only,write_only,referenced_schema,date_time_semantics,patch_semantics,version_semantics,lifecycle_semantics,capability_semantics,partial_access,redaction,description,validation_rules
ReminderPage,items,array,,True,False,,,,,,,,500,,False,False,,,,,,,False,,,maxItems=500
ReminderPage,nextCursor,string|null,,False,True,,,,,,512,,,,False,False,,,,,,,False,,,maxLength=512
ReminderPage,total,integer|null,int64,False,True,,,0,,,,,,,False,False,,,,,,,False,,,minimum=0
ReminderPatch,targetObjectId,string,uuid,False,False,,,,,,,,,,False,False,,,omitted=unchanged; explicit null=clear when nullable,,,,False,,,
ReminderPatch,recipientUserId,string,uuid,False,False,,,,,,,,,,False,False,,,omitted=unchanged; explicit null=clear when nullable,,,,False,,,
ReminderPatch,triggerType,string,,False,False,"[""absolute"", ""before_start"", ""before_deadline"", ""at_start"", ""at_deadline""]",,,,,,,,,False,False,,,omitted=unchanged; explicit null=clear when nullable,,,,False,,,
ReminderPatch,offsetMinutes,integer|null,int32,False,True,,,0,525600,,,,,,False,False,,,omitted=unchanged; explicit null=clear when nullable,,,,False,,,minimum=0; maximum=525600
ReminderPatch,absoluteTriggerAt,string|null,date-time,False,True,,,,,,,,,,False,False,,RFC 3339 instant; UTC on the wire; preserve the instant when rendering in a user time zone,omitted=unchanged; explicit null=clear when nullable,,,,False,,RFC 3339 instant. Serialize in UTC with an explicit Z offset; render in the applicable user or object time zone.,
ReminderPatch,nextTriggerAt,string,date-time,False,False,,,,,,,,,,False,False,,RFC 3339 instant; UTC on the wire; preserve the instant when rendering in a user time zone,omitted=unchanged; explicit null=clear when nullable,,,,False,,RFC 3339 instant. Serialize in UTC with an explicit Z offset; render in the applicable user or object time zone.,
ReminderPatch,status,string,,False,False,"[""scheduled"", ""due"", ""delivered"", ""snoozed"", ""cancelled"", ""expired""]",,,,,,,,,False,False,,,omitted=unchanged; explicit null=clear when nullable,,canonical lifecycle/status literal,,False,,,
ReminderPatch,snoozedUntil,string|null,date-time,False,True,,,,,,,,,,False,False,,RFC 3339 instant; UTC on the wire; preserve the instant when rendering in a user time zone,omitted=unchanged; explicit null=clear when nullable,,,,False,,RFC 3339 instant. Serialize in UTC with an explicit Z offset; render in the applicable user or object time zone.,
ReminderPatch,deliveredAt,string|null,date-time,False,True,,,,,,,,,,False,False,,RFC 3339 instant; UTC on the wire; preserve the instant when rendering in a user time zone,omitted=unchanged; explicit null=clear when nullable,,,,False,,RFC 3339 instant. Serialize in UTC with an explicit Z offset; render in the applicable user or object time zone.,
ResolveLocationRequest,deviceId,string,uuid,True,False,,,,,,,,,,False,False,,,,,,,False,,,
ResolveLocationRequest,includeUnavailable,boolean,,True,False,,,,,,,,,,False,False,,,,,,,False,,,
ResolvedLocation,catalogItemId,string,uuid,True,False,,,,,,,,,,False,False,,,,,,,False,,,
ResolvedLocation,locationId,string,uuid,True,False,,,,,,,,,,False,False,,,,,,,False,,,
ResolvedLocation,displayPath,string,,True,False,,,,,1,4096,,,,False,False,,,,,,,False,,,minLength=1; maxLength=4096
ResolvedLocation,rawPath,string|null,,False,True,,,,,1,4096,,,,False,False,,,,,,,False,,,minLength=1; maxLength=4096
ResolvedLocation,rawPathVisible,boolean,,True,False,,,,,,,,,,False,False,,,,,,,False,,,
ResolvedLocation,availability,string,,True,False,"[""unknown"", ""available"", ""not_found"", ""access_denied"", ""resource_unavailable""]",,,,,,,,,False,False,,,,,,,False,,,
ResolvedLocation,version,integer,int64,True,False,,,1,,,,,,,False,False,,,,aggregate version or expected version,,,False,,,minimum=1
RestoreBackupRequest,backupRunId,string,uuid,True,False,,,,,,,,,,False,False,,,,,,,False,,,
RestoreBackupRequest,restorePlanId,string,uuid,True,False,,,,,,,,,,False,False,,,,,,,False,,,
RestoreBackupRequest,confirmationCode,string,,True,False,,,,,12,200,,,,False,False,,,,,,,False,,,minLength=12; maxLength=200
RestorePlan,id,string,uuid,True,False,,,,,,,,,,False,False,,,,,,,False,,,
RestorePlan,backupRunId,string,uuid,True,False,,,,,,,,,,False,False,,,,,,,False,,,
RestorePlan,status,string,,True,False,"[""draft"", ""validated"", ""approved"", ""executing"", ""completed"", ""failed""]",,,,,,,,,False,False,,,,,canonical lifecycle/status literal,,False,,,
RestorePlan,steps,array,,True,False,,,,,,,1,100,,False,False,,,,,,,False,,,minItems=1; maxItems=100
RestorePlan,expiresAt,string,date-time,True,False,,,,,,,,,,False,False,,RFC 3339 instant; UTC on the wire; preserve the instant when rendering in a user time zone,,,,,False,,RFC 3339 instant. Serialize in UTC with an explicit Z offset; render in the applicable user or object time zone.,
RestoreRequest,reason,string|null,,False,True,,,,,,2000,,,,False,False,,,,,,,False,,,maxLength=2000
RestoreRequest,expectedVersion,integer,int64,True,False,,,1,,,,,,,False,False,,,,aggregate version or expected version,,,False,,,minimum=1
RevocationSummary,revokedSessions,integer,int32,True,False,,,0,,,,,,,False,False,,,,,,,False,,,minimum=0
RevocationSummary,revokedRefreshTokens,integer,int32,True,False,,,0,,,,,,,False,False,,,,,,,False,,,minimum=0
RevocationSummary,effectiveAt,string,date-time,True,False,,,,,,,,,,False,False,,RFC 3339 instant; UTC on the wire; preserve the instant when rendering in a user time zone,,,,,False,,RFC 3339 instant. Serialize in UTC with an explicit Z offset; render in the applicable user or object time zone.,
RevokeDeviceRequest,reason,string,,True,False,,,,,1,2000,,,,False,False,,,,,,,False,,,minLength=1; maxLength=2000
RevokeDeviceRequest,expectedVersion,integer,int64,True,False,,,1,,,,,,,False,False,,,,aggregate version or expected version,,,False,,,minimum=1
Role,id,string,uuid,True,False,,,,,,,,,,True,False,,,,,,,False,,,
Role,organizationId,string,uuid,True,False,,,,,,,,,,True,False,,,,,,,False,,,
Role,version,integer,int64,True,False,,,1,,,,,,,True,False,,,,aggregate version or expected version,,,False,,,minimum=1
Role,createdAt,string,date-time,False,False,,,,,,,,,,True,False,,RFC 3339 instant; UTC on the wire; preserve the instant when rendering in a user time zone,,,,,False,,RFC 3339 instant. Serialize in UTC with an explicit Z offset; render in the applicable user or object time zone.,
Role,updatedAt,string,date-time,False,False,,,,,,,,,,True,False,,RFC 3339 instant; UTC on the wire; preserve the instant when rendering in a user time zone,,,,,False,,RFC 3339 instant. Serialize in UTC with an explicit Z offset; render in the applicable user or object time zone.,
Role,code,string,,True,False,,,,,1,60,,,,False,False,,,,,,,False,,,minLength=1; maxLength=60
Role,name,string,,True,False,,,,,1,200,,,,False,False,,,,,,,False,,,minLength=1; maxLength=200
Role,scopeType,string,,True,False,"[""organization"", ""department""]",,,,,,,,,False,False,,,,,,,False,,,
Role,isSystem,boolean,,True,False,,,,,,,,,,True,False,,,,,,,False,,,
Role,status,string,,True,False,"[""active"", ""inactive""]",,,,,,,,,False,False,,,,,canonical lifecycle/status literal,,False,,,
Role,permissionCodes,array,,True,False,,,,,,,,200,True,False,False,,,,,,server-derived capability/permission data,False,,,maxItems=200; uniqueItems=true
RoleCreate,code,string,,True,False,,,,,1,60,,,,False,False,,,,,,,False,,,minLength=1; maxLength=60
RoleCreate,name,string,,True,False,,,,,1,200,,,,False,False,,,,,,,False,,,minLength=1; maxLength=200
RoleCreate,scopeType,string,,True,False,"[""organization"", ""department""]",,,,,,,,,False,False,,,,,,,False,,,
RoleCreate,status,string,,False,False,"[""active"", ""inactive""]",,,,,,,,,False,False,,,,,canonical lifecycle/status literal,,False,,,
RoleCreate,permissionCodes,array,,False,False,,,,,,,,200,True,False,False,,,,,,server-derived capability/permission data,False,,,maxItems=200; uniqueItems=true
RolePage,items,array,,True,False,,,,,,,,500,,False,False,,,,,,,False,,,maxItems=500
RolePage,nextCursor,string|null,,False,True,,,,,,512,,,,False,False,,,,,,,False,,,maxLength=512
RolePage,total,integer|null,int64,False,True,,,0,,,,,,,False,False,,,,,,,False,,,minimum=0
RolePatch,code,string,,False,False,,,,,1,60,,,,False,False,,,omitted=unchanged; explicit null=clear when nullable,,,,False,,,minLength=1; maxLength=60
RolePatch,name,string,,False,False,,,,,1,200,,,,False,False,,,omitted=unchanged; explicit null=clear when nullable,,,,False,,,minLength=1; maxLength=200
RolePatch,scopeType,string,,False,False,"[""organization"", ""department""]",,,,,,,,,False,False,,,omitted=unchanged; explicit null=clear when nullable,,,,False,,,
RolePatch,status,string,,False,False,"[""active"", ""inactive""]",,,,,,,,,False,False,,,omitted=unchanged; explicit null=clear when nullable,,canonical lifecycle/status literal,,False,,,
RolePatch,permissionCodes,array,,False,False,,,,,,,,200,True,False,False,,,omitted=unchanged; explicit null=clear when nullable,,,server-derived capability/permission data,False,,,maxItems=200; uniqueItems=true
ScheduleConflict,leftObjectId,string,uuid,True,False,,,,,,,,,,False,False,,,,,,,False,,,
ScheduleConflict,rightObjectId,string,uuid,True,False,,,,,,,,,,False,False,,,,,,,False,,,
ScheduleConflict,overlapStart,string,date-time,True,False,,,,,,,,,,False,False,,RFC 3339 instant; UTC on the wire; preserve the instant when rendering in a user time zone,,,,,False,,RFC 3339 instant. Serialize in UTC with an explicit Z offset; render in the applicable user or object time zone.,
ScheduleConflict,overlapEnd,string,date-time,True,False,,,,,,,,,,False,False,,RFC 3339 instant; UTC on the wire; preserve the instant when rendering in a user time zone,,,,,False,,RFC 3339 instant. Serialize in UTC with an explicit Z offset; render in the applicable user or object time zone.,
ScheduleConflict,severity,string,,True,False,"[""info"", ""warning"", ""blocking""]",,,,,,,,,False,False,,,,,,,False,,,
ScheduleItem,objectId,string,uuid,True,False,,,,,,,,,,False,False,,,,,,,False,,,
ScheduleItem,itemType,string,,True,False,"[""task"", ""calendar_event""]",,,,,,,,,False,False,,,,,,,False,,,
ScheduleItem,title,string,,True,False,,,,,1,500,,,,False,False,,,,,,,False,,,minLength=1; maxLength=500
ScheduleItem,localDate,string,date,True,False,,,,,,,,,,False,False,,Calendar date without a time zone,,,,,False,,Calendar date without a time zone.,
ScheduleItem,startAtUtc,string|null,date-time,False,True,,,,,,,,,,False,False,,RFC 3339 instant; UTC on the wire; preserve the instant when rendering in a user time zone,,,,,False,,RFC 3339 instant. Serialize in UTC with an explicit Z offset; render in the applicable user or object time zone.,
ScheduleItem,endAtUtc,string|null,date-time,False,True,,,,,,,,,,False,False,,RFC 3339 instant; UTC on the wire; preserve the instant when rendering in a user time zone,,,,,False,,RFC 3339 instant. Serialize in UTC with an explicit Z offset; render in the applicable user or object time zone.,
ScheduleItem,isAllDay,boolean,,True,False,,,,,,,,,,False,False,,,,,,,False,,,
ScheduleItem,projectId,string|null,uuid,False,True,,,,,,,,,,False,False,,,,,,,False,,,
ScheduleItem,status,string,,True,False,,,,,1,20,,,,False,False,,,,,canonical lifecycle/status literal,,False,,,minLength=1; maxLength=20
ScheduleItem,priority,string|null,,False,True,"[""low"", ""normal"", ""high"", ""critical"", null]",,,,,,,,,False,False,,,,,,,False,,,
SchedulePage,items,array,,True,False,,,,,,,,500,,False,False,,,,,,,False,,,maxItems=500
SchedulePage,nextCursor,string|null,,False,True,,,,,,512,,,,False,False,,,,,,,False,,,maxLength=512
SchedulePage,rangeStart,string,date-time,True,False,,,,,,,,,,False,False,,RFC 3339 instant; UTC on the wire; preserve the instant when rendering in a user time zone,,,,,False,,RFC 3339 instant. Serialize in UTC with an explicit Z offset; render in the applicable user or object time zone.,
SchedulePage,rangeEnd,string,date-time,True,False,,,,,,,,,,False,False,,RFC 3339 instant; UTC on the wire; preserve the instant when rendering in a user time zone,,,,,False,,RFC 3339 instant. Serialize in UTC with an explicit Z offset; render in the applicable user or object time zone.,
SearchPage,items,array,,True,False,,,,,,,,500,,False,False,,,,,,,False,,,maxItems=500
SearchPage,nextCursor,string|null,,False,True,,,,,,512,,,,False,False,,,,,,,False,,,maxLength=512
SearchPage,tookMs,integer,int32,True,False,,,0,,,,,,,False,False,,,,,,,False,,,minimum=0
SearchSuggestion,object,ref,,True,False,,,,,,,,,,False,False,ObjectReference,,,,,,False,,,
SearchSuggestion,matchedField,string,,True,False,,,,,1,100,,,,False,False,,,,,,,False,,,minLength=1; maxLength=100
SearchSuggestion,highlight,string,,True,False,,,,,,1000,,,,False,False,,,,,,,False,,,maxLength=1000
SearchSuggestion,score,number,double,True,False,,,0,,,,,,,False,False,,,,,,,False,,,minimum=0
ServerCapabilities,capabilities,array,,True,False,,,,,,,,500,True,False,False,,,,,,server-derived capability/permission data,False,,,maxItems=500; uniqueItems=true
ServerCapabilities,minimumApiVersion,string,,True,False,,,,,1,16,,,,False,False,,,,,,,False,,,minLength=1; maxLength=16
ServerCapabilities,minimumDesktopVersion,string,,True,False,,,,,1,32,,,,False,False,,,,,,,False,,,minLength=1; maxLength=32
ServerTime,utc,string,date-time,True,False,,,,,,,,,,False,False,,RFC 3339 instant; UTC on the wire; preserve the instant when rendering in a user time zone,,,,,False,,RFC 3339 instant. Serialize in UTC with an explicit Z offset; render in the applicable user or object time zone.,
ServerTime,monotonicSequence,integer,int64,True,False,,,0,,,,,,,False,False,,,,,,,False,,,minimum=0
Session,id,string,uuid,True,False,,,,,,,,,,False,False,,,,,,,False,,,
Session,userAccountId,string,uuid,True,False,,,,,,,,,,False,False,,,,,,,False,,,
Session,deviceId,string,uuid,True,False,,,,,,,,,,False,False,,,,,,,False,,,
Session,status,string,,True,False,"[""active"", ""revoked"", ""expired""]",,,,,,,,,False,False,,,,,canonical lifecycle/status literal,,False,,,
Session,createdAt,string,date-time,True,False,,,,,,,,,,False,False,,RFC 3339 instant; UTC on the wire; preserve the instant when rendering in a user time zone,,,,,False,,RFC 3339 instant. Serialize in UTC with an explicit Z offset; render in the applicable user or object time zone.,
Session,lastSeenAt,string,date-time,True,False,,,,,,,,,,False,False,,RFC 3339 instant; UTC on the wire; preserve the instant when rendering in a user time zone,,,,,False,,RFC 3339 instant. Serialize in UTC with an explicit Z offset; render in the applicable user or object time zone.,
Session,idleExpiresAt,string,date-time,True,False,,,,,,,,,,False,False,,RFC 3339 instant; UTC on the wire; preserve the instant when rendering in a user time zone,,,,,False,,RFC 3339 instant. Serialize in UTC with an explicit Z offset; render in the applicable user or object time zone.,
Session,absoluteExpiresAt,string,date-time,True,False,,,,,,,,,,False,False,,RFC 3339 instant; UTC on the wire; preserve the instant when rendering in a user time zone,,,,,False,,RFC 3339 instant. Serialize in UTC with an explicit Z offset; render in the applicable user or object time zone.,
SessionPage,items,array,,True,False,,,,,,,,500,,False,False,,,,,,,False,,,maxItems=500
SessionPage,nextCursor,string|null,,False,True,,,,,,512,,,,False,False,,,,,,,False,,,maxLength=512
SessionPage,total,integer|null,int64,False,True,,,0,,,,,,,False,False,,,,,,,False,,,minimum=0
SessionTokens,accessToken,string,,True,False,,,,,20,4096,,,,True,False,,,,,,,False,,,minLength=20; maxLength=4096
SessionTokens,accessExpiresAt,string,date-time,True,False,,,,,,,,,,True,False,,RFC 3339 instant; UTC on the wire; preserve the instant when rendering in a user time zone,,,,,False,,RFC 3339 instant. Serialize in UTC with an explicit Z offset; render in the applicable user or object time zone.,
SessionTokens,refreshToken,string,,True,False,,,,,32,4096,,,,True,False,,,,,,,False,,,minLength=32; maxLength=4096
SessionTokens,refreshExpiresAt,string,date-time,True,False,,,,,,,,,,True,False,,RFC 3339 instant; UTC on the wire; preserve the instant when rendering in a user time zone,,,,,False,,RFC 3339 instant. Serialize in UTC with an explicit Z offset; render in the applicable user or object time zone.,
SessionTokens,sessionId,string,uuid,True,False,,,,,,,,,,True,False,,,,,,,False,,,
SkipOccurrenceRequest,reason,string|null,,False,True,,,,,,2000,,,,False,False,,,,,,,False,,,maxLength=2000
SkipOccurrenceRequest,expectedSeriesVersion,integer,int64,True,False,,,1,,,,,,,False,False,,,,aggregate version or expected version,,,False,,,minimum=1
SnapshotItem,ordinal,integer,int64,True,False,,,1,,,,,,,False,False,,,,,,,False,,,minimum=1
SnapshotItem,objectId,string,uuid,True,False,,,,,,,,,,False,False,,,,,,,False,,,
SnapshotItem,objectType,string,,True,False,,,,,1,40,,,,False,False,,,,,,,False,,,minLength=1; maxLength=40
SnapshotItem,objectVersion,integer,int64,True,False,,,1,,,,,,,False,False,,,,,,,False,,,minimum=1
SnapshotItem,payload,oneOf,,True,False,,,,,,,,,,False,False,,,,,,,False,,,
SnapshotPage,mode,string,,True,False,"[""snapshot""]",,,,,,,,,False,False,,,,,,,False,,,
SnapshotPage,snapshotSessionId,string,uuid,True,False,,,,,,,,,,False,False,,,,,,,False,,,
SnapshotPage,cutSequence,integer,int64,True,False,,,0,,,,,,,False,False,,,,,,,False,,,minimum=0
SnapshotPage,scopeVersion,integer,int64,True,False,,,1,,,,,,,False,False,,,,,,,False,,,minimum=1
SnapshotPage,dataset,string,,True,False,,,,,1,40,,,,False,False,,,,,,,False,,,minLength=1; maxLength=40
SnapshotPage,items,array,,True,False,,,,,,,,500,,False,False,,,,,,,False,,,maxItems=500
SnapshotPage,nextDataset,string|null,,False,True,,,,,,40,,,,False,False,,,,,,,False,,,maxLength=40
SnapshotPage,nextOrdinal,integer|null,int64,False,True,,,0,,,,,,,False,False,,,,,,,False,,,minimum=0
SnapshotPage,snapshotComplete,boolean,,True,False,,,,,,,,,,False,False,,,,,,,False,,,
SnapshotPage,catchUpFromSequence,integer,int64,True,False,,,0,,,,,,,False,False,,,,,,,False,,,minimum=0
SnapshotPage,expiresAt,string,date-time,True,False,,,,,,,,,,False,False,,RFC 3339 instant; UTC on the wire; preserve the instant when rendering in a user time zone,,,,,False,,RFC 3339 instant. Serialize in UTC with an explicit Z offset; render in the applicable user or object time zone.,
SnoozeRequest,until,string,date-time,True,False,,,,,,,,,,False,False,,RFC 3339 instant; UTC on the wire; preserve the instant when rendering in a user time zone,,,,,False,,RFC 3339 instant. Serialize in UTC with an explicit Z offset; render in the applicable user or object time zone.,
SnoozeRequest,expectedVersion,integer,int64,True,False,,,1,,,,,,,False,False,,,,aggregate version or expected version,,,False,,,minimum=1
StorageStatus,databaseBytes,integer,int64,True,False,,,0,,,,,,,False,False,,,,,,,False,,,minimum=0
StorageStatus,freeBytes,integer,int64,True,False,,,0,,,,,,,False,False,,,,,,,False,,,minimum=0
StorageStatus,walBytes,integer,int64,True,False,,,0,,,,,,,False,False,,,,,,,False,,,minimum=0
StorageStatus,checkedAt,string,date-time,True,False,,,,,,,,,,False,False,,RFC 3339 instant; UTC on the wire; preserve the instant when rendering in a user time zone,,,,,False,,RFC 3339 instant. Serialize in UTC with an explicit Z offset; render in the applicable user or object time zone.,
SyncAck,deviceId,string,uuid,True,False,,,,,,,,,,False,False,,,,,,,False,,,
SyncAck,acknowledgedSequence,integer,int64,True,False,,,0,,,,,,,False,False,,,,,,,False,,,minimum=0
SyncAck,scopeVersion,integer,int64,True,False,,,1,,,,,,,False,False,,,,,,,False,,,minimum=1
SyncBootstrapRequest,deviceId,string,uuid,True,False,,,,,,,,,,False,False,,,,,,,False,,,
SyncBootstrapRequest,snapshotSessionId,string|null,uuid,False,True,,,,,,,,,,False,False,,,,,,,False,,,
SyncBootstrapRequest,dataset,string|null,,False,True,,,,,,40,,,,False,False,,,,,,,False,,,maxLength=40
SyncBootstrapRequest,afterOrdinal,integer|null,int64,False,True,,,0,,,,,,,False,False,,,,,,,False,,,minimum=0
SyncBootstrapRequest,pageSize,integer,int32,True,False,,,1,500,,,,,,False,False,,,,,,,False,,,minimum=1; maximum=500
SyncBootstrapRequest,cacheSchemaVersion,integer,int32,True,False,,,1,,,,,,,False,False,,,,,,,False,,,minimum=1
SystemVersion,serverVersion,string,,True,False,,,,,1,32,,,,False,False,,,,,,,False,,,minLength=1; maxLength=32
SystemVersion,apiVersion,string,,True,False,,,,,1,16,,,,False,False,,,,,,,False,,,minLength=1; maxLength=16
SystemVersion,databaseSchemaVersion,integer,int32,True,False,,,1,,,,,,,False,False,,,,,,,False,,,minimum=1
SystemVersion,minimumDesktopVersion,string,,True,False,,,,,1,32,,,,False,False,,,,,,,False,,,minLength=1; maxLength=32
Tag,id,string,uuid,True,False,,,,,,,,,,True,False,,,,,,,False,,,
Tag,organizationId,string,uuid,True,False,,,,,,,,,,True,False,,,,,,,False,,,
Tag,version,integer,int64,True,False,,,1,,,,,,,True,False,,,,aggregate version or expected version,,,False,,,minimum=1
Tag,createdAt,string,date-time,False,False,,,,,,,,,,True,False,,RFC 3339 instant; UTC on the wire; preserve the instant when rendering in a user time zone,,,,,False,,RFC 3339 instant. Serialize in UTC with an explicit Z offset; render in the applicable user or object time zone.,
Tag,updatedAt,string,date-time,False,False,,,,,,,,,,True,False,,RFC 3339 instant; UTC on the wire; preserve the instant when rendering in a user time zone,,,,,False,,RFC 3339 instant. Serialize in UTC with an explicit Z offset; render in the applicable user or object time zone.,
Tag,name,string,,True,False,,,,,1,100,,,,False,False,,,,,,,False,,,minLength=1; maxLength=100
Tag,colorCode,string|null,,False,True,,,,,,9,,,,False,False,,,,,,,False,,,"pattern=""^#[0-9A-Fa-f]{6}([0-9A-Fa-f]{2})?$""; maxLength=9"
Tag,description,string|null,,False,True,,,,,,2000,,,,False,False,,,,,,,False,,,maxLength=2000
TagCreate,name,string,,True,False,,,,,1,100,,,,False,False,,,,,,,False,,,minLength=1; maxLength=100
TagCreate,colorCode,string|null,,False,True,,,,,,9,,,,False,False,,,,,,,False,,,"pattern=""^#[0-9A-Fa-f]{6}([0-9A-Fa-f]{2})?$""; maxLength=9"
TagCreate,description,string|null,,False,True,,,,,,2000,,,,False,False,,,,,,,False,,,maxLength=2000
TagIds,tagIds,array,,True,False,,,,,,,,100,True,False,False,,,,,,,False,,,maxItems=100; uniqueItems=true
TagPage,items,array,,True,False,,,,,,,,500,,False,False,,,,,,,False,,,maxItems=500
TagPage,nextCursor,string|null,,False,True,,,,,,512,,,,False,False,,,,,,,False,,,maxLength=512
TagPage,total,integer|null,int64,False,True,,,0,,,,,,,False,False,,,,,,,False,,,minimum=0
TagPatch,name,string,,False,False,,,,,1,100,,,,False,False,,,omitted=unchanged; explicit null=clear when nullable,,,,False,,,minLength=1; maxLength=100
TagPatch,colorCode,string|null,,False,True,,,,,,9,,,,False,False,,,omitted=unchanged; explicit null=clear when nullable,,,,False,,,"pattern=""^#[0-9A-Fa-f]{6}([0-9A-Fa-f]{2})?$""; maxLength=9"
TagPatch,description,string|null,,False,True,,,,,,2000,,,,False,False,,,omitted=unchanged; explicit null=clear when nullable,,,,False,,,maxLength=2000
Task,id,string,uuid,True,False,,,,,,,,,,True,False,,,,,,,False,,,
Task,organizationId,string,uuid,True,False,,,,,,,,,,True,False,,,,,,,False,,,
Task,version,integer,int64,True,False,,,1,,,,,,,True,False,,,,aggregate version or expected version,,,False,,,minimum=1
Task,createdAt,string,date-time,False,False,,,,,,,,,,True,False,,RFC 3339 instant; UTC on the wire; preserve the instant when rendering in a user time zone,,,,,False,,RFC 3339 instant. Serialize in UTC with an explicit Z offset; render in the applicable user or object time zone.,
Task,updatedAt,string,date-time,False,False,,,,,,,,,,True,False,,RFC 3339 instant; UTC on the wire; preserve the instant when rendering in a user time zone,,,,,False,,RFC 3339 instant. Serialize in UTC with an explicit Z offset; render in the applicable user or object time zone.,
Task,projectId,string|null,uuid,False,True,,,,,,,,,,False,False,,,,,,,False,,,
Task,parentTaskId,string|null,uuid,False,True,,,,,,,,,,False,False,,,,,,,False,,,
Task,title,string,,True,False,,,,,1,500,,,,False,False,,,,,,,False,,,minLength=1; maxLength=500
Task,description,string|null,,False,True,,,,,,50000,,,,False,False,,,,,,,False,,,maxLength=50000
Task,authorUserId,string,uuid,True,False,,,,,,,,,,False,False,,,,,,,False,,,
Task,requesterUserId,string|null,uuid,False,True,,,,,,,,,,False,False,,,,,,,False,,,
Task,primaryCounterpartyObjectId,string|null,uuid,False,True,,,,,,,,,,False,False,,,,,,,False,,,
Task,status,string,,True,False,"[""new"", ""in_progress"", ""review"", ""completed"", ""cancelled""]",,,,,,,,,False,False,,,,,canonical lifecycle/status literal,,False,,,
Task,priority,string,,True,False,"[""low"", ""normal"", ""high"", ""critical""]",,,,,,,,,False,False,,,,,,,False,,,
Task,scheduledDate,string|null,date,False,True,,,,,,,,,,False,False,,Calendar date without a time zone,,,,,False,,Calendar date without a time zone.,
Task,startTimeLocal,string|null,time,False,True,,,,,,,,,,False,False,,Local wall-clock time; interpret only with the companion time-zone field,,,,,False,,Local wall-clock time. Interpret only together with the companion IANA time-zone field.,
Task,scheduleTimeZone,string|null,,False,True,,,,,,64,,,,False,False,,,,,,,False,,,maxLength=64
Task,startAtUtc,string|null,date-time,False,True,,,,,,,,,,True,False,,RFC 3339 instant; UTC on the wire; preserve the instant when rendering in a user time zone,,,,,False,,RFC 3339 instant. Serialize in UTC with an explicit Z offset; render in the applicable user or object time zone.,
Task,plannedDurationMinutes,integer|null,int32,False,True,,,1,10080,,,,,,False,False,,,,,,,False,,,minimum=1; maximum=10080
Task,deadlineAt,string|null,date-time,False,True,,,,,,,,,,False,False,,RFC 3339 instant; UTC on the wire; preserve the instant when rendering in a user time zone,,,,,False,,RFC 3339 instant. Serialize in UTC with an explicit Z offset; render in the applicable user or object time zone.,
Task,assigneeIds,array,,True,False,,,,,,,,100,True,False,False,,,,,,,False,,,maxItems=100; uniqueItems=true
Task,watcherIds,array,,True,False,,,,,,,,100,True,False,False,,,,,,,False,,,maxItems=100; uniqueItems=true
Task,recurrenceSeriesId,string|null,uuid,False,True,,,,,,,,,,True,False,,,,,,,False,,,
TaskAssigneesReplace,assigneeIds,array,,True,False,,,,,,,,100,True,False,False,,,,,,,False,,,maxItems=100; uniqueItems=true
TaskAssigneesReplace,primaryAssigneeId,string|null,uuid,False,True,,,,,,,,,,False,False,,,,,,,False,,,
TaskCreate,projectId,string|null,uuid,False,True,,,,,,,,,,False,False,,,,,,,False,,,
TaskCreate,parentTaskId,string|null,uuid,False,True,,,,,,,,,,False,False,,,,,,,False,,,
TaskCreate,title,string,,True,False,,,,,1,500,,,,False,False,,,,,,,False,,,minLength=1; maxLength=500
TaskCreate,description,string|null,,False,True,,,,,,50000,,,,False,False,,,,,,,False,,,maxLength=50000
TaskCreate,authorUserId,string,uuid,True,False,,,,,,,,,,False,False,,,,,,,False,,,
TaskCreate,requesterUserId,string|null,uuid,False,True,,,,,,,,,,False,False,,,,,,,False,,,
TaskCreate,primaryCounterpartyObjectId,string|null,uuid,False,True,,,,,,,,,,False,False,,,,,,,False,,,
TaskCreate,status,string,,False,False,"[""new"", ""in_progress"", ""review"", ""completed"", ""cancelled""]",,,,,,,,,False,False,,,,,canonical lifecycle/status literal,,False,,,
TaskCreate,priority,string,,False,False,"[""low"", ""normal"", ""high"", ""critical""]",,,,,,,,,False,False,,,,,,,False,,,
TaskCreate,scheduledDate,string|null,date,False,True,,,,,,,,,,False,False,,Calendar date without a time zone,,,,,False,,Calendar date without a time zone.,
TaskCreate,startTimeLocal,string|null,time,False,True,,,,,,,,,,False,False,,Local wall-clock time; interpret only with the companion time-zone field,,,,,False,,Local wall-clock time. Interpret only together with the companion IANA time-zone field.,
TaskCreate,scheduleTimeZone,string|null,,False,True,,,,,,64,,,,False,False,,,,,,,False,,,maxLength=64
TaskCreate,plannedDurationMinutes,integer|null,int32,False,True,,,1,10080,,,,,,False,False,,,,,,,False,,,minimum=1; maximum=10080
TaskCreate,deadlineAt,string|null,date-time,False,True,,,,,,,,,,False,False,,RFC 3339 instant; UTC on the wire; preserve the instant when rendering in a user time zone,,,,,False,,RFC 3339 instant. Serialize in UTC with an explicit Z offset; render in the applicable user or object time zone.,
TaskCreate,assigneeIds,array,,False,False,,,,,,,,100,True,False,False,,,,,,,False,,,maxItems=100; uniqueItems=true
TaskCreate,watcherIds,array,,False,False,,,,,,,,100,True,False,False,,,,,,,False,,,maxItems=100; uniqueItems=true
